Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 04:00:08.722895,166.5772,1.141675,0.2621681,-0.78387,23.02949,168.2005,349.4975,1.077054,-0.1149844,-0.8548443,24.17569,148.3788,355.4757
2018/06/21 - 04:00:08.733865,166.5872,1.142842,0.2628011,-0.7830407,22.74632,167.6144,349.523,1.079388,-0.1131357,-0.8553885,24.04662,147.4361,355.3833
2018/06/21 - 04:00:08.744836,166.5992,1.143913,0.2634184,-0.7821823,22.42519,167.0522,349.5121,1.081441,-0.111355,-0.8556501,23.83017,146.4555,355.3089
2018/06/21 - 04:00:08.757825,166.6105,1.145025,0.2641136,-0.7813854,22.14684,166.5604,349.4951,1.08323,-0.1097964,-0.8560635,23.56682,145.8737,355.5408
2018/06/21 - 04:00:08.767774,166.621,1.146089,0.26491,-0.780475,21.88971,166.1349,349.5306,1.08481,-0.1082602,-0.8567575,23.23681,145.4979,355.9619
2018/06/21 - 04:00:08.777755,166.6322,1.146871,0.2657874,-0.7795664,21.57272,165.7059,349.7258,1.08604,-0.107086,-0.8578938,23.00201,145.6519,356.6718
2018/06/21 - 04:00:08.790727,166.6434,1.1477,0.2666326,-0.7785748,21.15378,165.3372,349.9692,1.087013,-0.1056609,-0.85921,22.47717,145.7894,357.2678
2018/06/21 - 04:00:08.799703,166.654,1.148399,0.2676224,-0.7776322,20.72261,164.9406,350.1608,1.088019,-0.1042672,-0.8608171,22.21046,145.9016,357.6514
2018/06/21 - 04:00:08.812669,166.6656,1.149134,0.2685419,-0.7768046,20.2058,164.5354,350.3976,1.08896,-0.1027689,-0.8627256,21.9607,145.8591,357.6507
2018/06/21 - 04:00:08.822643,166.6768,1.149904,0.2695079,-0.7758293,19.72086,164.1186,350.5685,1.089835,-0.1010645,-0.8646291,21.74261,145.6051,357.3357
2018/06/21 - 04:00:08.834611,166.6877,1.150584,0.2705378,-0.7747651,19.30633,163.7501,350.7491,1.090714,-0.09912987,-0.8667314,21.53685,145.317,356.7205
2018/06/21 - 04:00:08.844584,166.6987,1.151247,0.2715195,-0.7736907,18.87381,163.3248,350.8825,1.091682,-0.09712527,-0.8685527,21.19364,145.1232,356.4966
2018/06/21 - 04:00:08.858552,166.7119,1.151906,0.2724216,-0.7727589,18.39701,162.8625,351.0444,1.092697,-0.09505861,-0.8700624,20.82395,145.0189,356.7332
2018/06/21 - 04:00:08.868524,166.7216,1.152707,0.2734367,-0.7716985,17.94862,162.4226,351.2114,1.093873,-0.09276618,-0.8712121,20.28559,144.8684,357.3438
2018/06/21 - 04:00:08.878498,166.7321,1.153456,0.2745027,-0.7706762,17.46811,161.9212,351.3723,1.09492,-0.09016788,-0.8723572,19.62288,144.7383,357.8162
2018/06/21 - 04:00:08.889468,166.743,1.154022,0.2756363,-0.7696614,16.95643,161.4648,351.5749,1.095595,-0.087533,-0.8736008,18.95704,144.768,358.1841
2018/06/21 - 04:00:08.900439,166.7541,1.154582,0.2768369,-0.7685821,16.4696,161.0214,351.7759,1.095951,-0.08478203,-0.8748004,18.29792,144.9971,358.7028
2018/06/21 - 04:00:08.912426,166.7652,1.154969,0.2780483,-0.7675223,15.92462,160.5389,351.9136,1.096045,-0.08190958,-0.8759808,17.67441,145.0685,358.7856
2018/06/21 - 04:00:08.922381,166.776,1.155338,0.2791434,-0.7664192,15.33579,160.1175,352.132,1.096076,-0.07909721,-0.8771538,17.10682,144.9378,358.5055
2018/06/21 - 04:00:08.935346,166.7884,1.155494,0.2803288,-0.765294,14.87184,159.6858,352.2681,1.096041,-0.07646974,-0.8781821,16.65981,144.761,357.93
2018/06/21 - 04:00:08.944322,166.7986,1.155823,0.281364,-0.7640894,14.35045,159.3022,352.4149,1.096125,-0.07409283,-0.8790154,16.25602,144.5368,357.4354
2018/06/21 - 04:00:08.957308,166.8099,1.155883,0.2823932,-0.7629573,13.88601,158.9709,352.5645,1.096337,-0.07210745,-0.8794891,15.91148,144.2872,357.1519
2018/06/21 - 04:00:08.968258,166.8217,1.155675,0.2834662,-0.7617734,13.45072,158.6225,352.7126,1.096774,-0.07053006,-0.8796823,15.58842,144.0593,357.1945
2018/06/21 - 04:00:08.978232,166.8324,1.155754,0.2845898,-0.7604648,13.06599,158.2879,352.8154,1.097295,-0.06906416,-0.8796329,15.27535,143.7677,357.3803
2018/06/21 - 04:00:08.991134,166.8441,1.155753,0.2855195,-0.7593045,12.62941,158.0005,352.9484,1.097971,-0.06783375,-0.8793558,14.95219,143.4113,357.5966
2018/06/21 - 04:00:09.001108,166.8553,1.155832,0.2864015,-0.7581561,12.24181,157.8001,353.1728,1.098626,-0.0667313,-0.8791791,14.72822,143.0379,357.6921
2018/06/21 - 04:00:09.014072,166.8673,1.15573,0.2873269,-0.7569972,11.91864,157.4886,353.318,1.099181,-0.06584363,-0.8790514,14.62898,142.6981,357.649
2018/06/21 - 04:00:09.024047,166.8779,1.155578,0.288196,-0.7557824,11.53001,157.27,353.5369,1.099724,-0.06491545,-0.8789996,14.46256,142.4035,357.572
2018/06/21 - 04:00:09.035020,166.8883,1.155468,0.2891558,-0.7544518,11.13074,157.0959,353.6729,1.100214,-0.0640689,-0.8790728,14.32236,142.2364,357.3767
2018/06/21 - 04:00:09.045987,166.8995,1.154985,0.2901642,-0.7531781,10.68701,156.985,353.8938,1.100727,-0.06320821,-0.8792122,14.21615,142.0992,357.0241
2018/06/21 - 04:00:09.057955,166.9105,1.154499,0.2911204,-0.7519187,10.18227,156.8621,354.1245,1.101305,-0.06238044,-0.8792752,13.99125,141.9247,356.6756
2018/06/21 - 04:00:09.068926,166.9215,1.153999,0.2920745,-0.750676,9.694393,156.8639,354.3093,1.101817,-0.06177493,-0.8791991,13.81332,141.7521,356.4456
2018/06/21 - 04:00:09.078899,166.9327,1.15344,0.2930485,-0.7493393,9.270509,156.7712,354.4903,1.102207,-0.06121231,-0.8788645,13.67435,141.5022,356.2955
2018/06/21 - 04:00:09.090867,166.9441,1.152899,0.2940136,-0.7480302,8.823145,156.8144,354.6185,1.102462,-0.06072955,-0.8783386,13.44729,141.1859,356.298
2018/06/21 - 04:00:09.100840,166.9547,1.152219,0.2950819,-0.746642,8.375759,156.8457,354.8045,1.102646,-0.06031479,-0.8777,13.19764,140.8909,356.3878
2018/06/21 - 04:00:09.111811,166.9655,1.151499,0.2962216,-0.7453191,7.823354,156.9008,354.939,1.102812,-0.05995832,-0.8771143,13.0322,140.5653,356.3994
2018/06/21 - 04:00:09.121794,166.976,1.150836,0.2974613,-0.7439938,7.215633,156.9529,355.1142,1.103011,-0.05952356,-0.8766349,12.86662,140.228,356.3378
2018/06/21 - 04:00:09.133754,166.9873,1.150021,0.2988356,-0.7426537,6.469503,157.0634,355.3107,1.103142,-0.05894597,-0.8762572,12.62647,139.9605,356.2893
2018/06/21 - 04:00:09.143727,166.998,1.149187,0.3003018,-0.7412019,5.77197,157.2081,355.5392,1.103225,-0.05826721,-0.8759706,12.34292,139.8484,356.2813
2018/06/21 - 04:00:09.155695,167.0094,1.148303,0.3017651,-0.7397014,5.050319,157.2843,355.7439,1.103206,-0.05744576,-0.8757706,12.0833,139.883,356.2909
2018/06/21 - 04:00:09.167663,167.0209,1.147453,0.3032688,-0.7381144,4.298411,157.4263,355.9508,1.10292,-0.05623027,-0.8755246,11.81456,140.002,356.1805
2018/06/21 - 04:00:09.177638,167.0321,1.146594,0.3049331,-0.7365462,3.542638,157.5264,356.1545,1.102396,-0.05448503,-0.8752713,11.41566,140.1611,355.9049
2018/06/21 - 04:00:09.190602,167.0445,1.145802,0.3066997,-0.7350204,2.687784,157.6437,356.2899,1.101794,-0.05239026,-0.8748307,10.914,140.3009,355.6523
2018/06/21 - 04:00:09.199578,167.0542,1.145044,0.3084591,-0.7334924,1.80464,157.8211,356.5073,1.101219,-0.04974882,-0.8744796,10.26985,140.28,355.4411
2018/06/21 - 04:00:09.211545,167.0653,1.144108,0.3102607,-0.7319601,0.8522885,158.0479,356.7505,1.100648,-0.04674444,-0.8739339,9.607287,140.1722,355.3172
2018/06/21 - 04:00:09.223513,167.0768,1.142936,0.3122214,-0.7303978,359.8825,158.2405,356.9933,1.100057,-0.04342585,-0.873164,8.862911,140.0537,355.222
2018/06/21 - 04:00:09.235481,167.0885,1.141728,0.3141498,-0.7288045,358.8798,158.4908,357.3085,1.09938,-0.03941098,-0.8722257,7.845517,139.9027,355.1306
2018/06/21 - 04:00:09.244457,167.0984,1.140564,0.3159844,-0.7271917,357.93,158.7722,357.5794,1.098577,-0.03517561,-0.8711392,6.702012,139.8089,355.0753
2018/06/21 - 04:00:09.256427,167.1096,1.139473,0.3175902,-0.7256699,357.011,159.0547,357.8712,1.097702,-0.0306123,-0.8700747,5.469211,139.7439,355.0737
2018/06/21 - 04:00:09.267396,167.1211,1.138394,0.3190481,-0.7240413,356.201,159.3431,358.0918,1.096666,-0.02591463,-0.8689949,4.25463,139.7809,355.0969
2018/06/21 - 04:00:09.278366,167.1326,1.13728,0.320473,-0.722396,355.507,159.6217,358.236,1.095547,-0.02134381,-0.8678831,3.015305,139.8253,355.1637
2018/06/21 - 04:00:09.290335,167.1435,1.136202,0.321815,-0.7208122,354.7675,159.9093,358.4077,1.094531,-0.01699398,-0.8670326,2.039632,139.9674,355.2452
2018/06/21 - 04:00:09.300309,167.1543,1.135129,0.3229527,-0.7193811,353.9065,160.1983,358.5387,1.09353,-0.01268269,-0.8662873,1.14723,140.1774,355.2701
2018/06/21 - 04:00:09.312275,167.1656,1.134019,0.3242013,-0.7178165,353.1606,160.5268,358.7518,1.092151,-0.008261693,-0.8654492,0.04848688,140.4031,355.3066
2018/06/21 - 04:00:09.323246,167.1774,1.132956,0.3253265,-0.7162448,352.4317,160.8482,358.8541,1.09041,-0.00376764,-0.864437,358.9298,140.6094,355.3523
2018/06/21 - 04:00:09.334218,167.1877,1.131798,0.3263337,-0.7147989,351.7609,161.1147,358.9978,1.088793,0.000584167,-0.863503,357.7339,140.8188,355.3577
2018/06/21 - 04:00:09.344190,167.1985,1.130781,0.3272977,-0.7133427,351.0909,161.365,359.0822,1.087206,0.004881618,-0.8625636,356.5746,140.9068,355.0885
2018/06/21 - 04:00:09.357157,167.2104,1.129846,0.3281908,-0.7119312,350.5849,161.6272,359.1959,1.085513,0.009161859,-0.8615196,355.5002,140.8095,354.5485
2018/06/21 - 04:00:09.372115,167.221,1.128732,0.3290483,-0.7103906,350.0292,161.7786,359.2622,1.083778,0.01328471,-0.8603722,354.394,140.5939,353.9755
2018/06/21 - 04:00:09.378100,167.2324,1.1276,0.3298386,-0.7089504,349.5279,161.9518,359.3621,1.082116,0.01691797,-0.8591386,353.4241,140.4346,353.6136
2018/06/21 - 04:00:09.390068,167.2434,1.126488,0.3306153,-0.7075306,349.0063,162.0639,359.4082,1.080541,0.02024411,-0.8578848,352.6156,140.3762,353.5604
2018/06/21 - 04:00:09.401039,167.2552,1.125416,0.3312772,-0.7062195,348.502,162.1762,359.4971,1.079129,0.02306468,-0.8566184,351.9812,140.4668,353.8398
2018/06/21 - 04:00:09.412027,167.2657,1.124427,0.3319401,-0.7048893,347.9937,162.2748,359.5471,1.077985,0.02563031,-0.8554599,351.4038,140.6054,354.2198
2018/06/21 - 04:00:09.422992,167.2774,1.123398,0.3324335,-0.7036105,347.5135,162.3359,359.6663,1.07714,0.02773158,-0.8542657,350.8716,140.7351,354.6506
2018/06/21 - 04:00:09.434949,167.2883,1.122325,0.332891,-0.7023586,347.0985,162.3479,359.7137,1.076084,0.02998832,-0.8529721,350.2333,140.647,354.8211
2018/06/21 - 04:00:09.444939,167.299,1.121276,0.3333599,-0.7010282,346.757,162.3756,359.7155,1.075159,0.03193765,-0.8517798,349.622,140.4343,354.7652
2018/06/21 - 04:00:09.456891,167.3103,1.120176,0.3336949,-0.6997862,346.4194,162.3635,359.7699,1.074139,0.03379808,-0.8506339,349.0538,140.2527,354.6151
2018/06/21 - 04:00:09.467859,167.3216,1.119103,0.3340381,-0.69855,346.0917,162.3254,359.8335,1.073112,0.0354476,-0.8494996,348.4825,140.0821,354.4708
2018/06/21 - 04:00:09.478849,167.3328,1.117945,0.3344068,-0.6973639,345.7858,162.2779,359.8698,1.072311,0.03679281,-0.8484398,347.9202,139.9408,354.3702
2018/06/21 - 04:00:09.490799,167.344,1.116704,0.3347543,-0.6961629,345.4629,162.1992,359.9156,1.071441,0.03808393,-0.8473344,347.3762,139.8327,354.3311
2018/06/21 - 04:00:09.500773,167.3548,1.115352,0.335047,-0.6949986,345.1472,162.1401,359.9709,1.070635,0.03897266,-0.8463798,346.9304,139.7001,354.4
2018/06/21 - 04:00:09.512744,167.3662,1.11401,0.335209,-0.6938429,344.7769,162.0627,359.9786,1.069796,0.03963906,-0.8455768,346.6571,139.6652,354.5356
2018/06/21 - 04:00:09.522714,167.377,1.11267,0.3352829,-0.6927317,344.5047,161.9304,359.954,1.069166,0.04003197,-0.8448594,346.3752,139.6321,354.7704
2018/06/21 - 04:00:09.534699,167.3883,1.111362,0.3354184,-0.6915244,344.2805,161.8981,359.9034,1.068503,0.04035244,-0.844269,346.0769,139.608,354.9626
2018/06/21 - 04:00:09.545670,167.3993,1.109898,0.3355695,-0.690322,344.0886,161.8017,359.8481,1.067943,0.04048142,-0.8440642,345.8651,139.7587,354.9857
2018/06/21 - 04:00:09.557620,167.4111,1.108336,0.3357792,-0.6890644,343.8845,161.7351,359.7928,1.067239,0.04060325,-0.8438134,345.6573,139.8833,354.9703
2018/06/21 - 04:00:09.567593,167.4213,1.106665,0.3360896,-0.6878185,343.7094,161.6722,359.7976,1.066483,0.04066133,-0.8436783,345.4165,139.9971,354.9152
2018/06/21 - 04:00:09.578564,167.4324,1.104905,0.3364602,-0.6866171,343.5068,161.6309,359.8433,1.065776,0.04070997,-0.8436041,345.1688,140.1028,354.8721
2018/06/21 - 04:00:09.590532,167.4437,1.103116,0.3369491,-0.6855431,343.2417,161.7118,359.9216,1.06513,0.04065267,-0.8436768,344.9544,140.1862,354.851
2018/06/21 - 04:00:09.601521,167.4551,1.101441,0.3375419,-0.6845984,342.9216,161.8851,359.9646,1.064537,0.04057728,-0.8437782,344.7514,140.2386,354.9106
2018/06/21 - 04:00:09.612474,167.4659,1.099783,0.3382089,-0.6836205,342.6238,162.0867,359.9593,1.063932,0.04045773,-0.8439612,344.5673,140.2881,355.0392
2018/06/21 - 04:00:09.622474,167.4767,1.098145,0.3388688,-0.6827736,342.2454,162.3079,359.9703,1.063368,0.04032507,-0.8442578,344.4007,140.3605,355.2274
2018/06/21 - 04:00:09.634453,167.4882,1.096518,0.3395918,-0.6819908,341.8372,162.5862,359.8852,1.062764,0.04021522,-0.8446193,344.3122,140.5167,355.4238
2018/06/21 - 04:00:09.645413,167.4992,1.094932,0.3402993,-0.6812252,341.4879,162.8237,359.7625,1.062011,0.04022064,-0.8450557,344.3118,140.7843,355.5715
2018/06/21 - 04:00:09.657380,167.5104,1.093685,0.3408872,-0.6805472,341.149,163.0864,359.6198,1.061136,0.04036812,-0.8454016,344.2607,141.0923,355.6285
2018/06/21 - 04:00:09.668351,167.522,1.092615,0.3414093,-0.679988,340.9044,163.3952,359.4676,1.060161,0.04063553,-0.8456797,344.2138,141.4166,355.6021
2018/06/21 - 04:00:09.678324,167.5324,1.091309,0.341866,-0.6794154,340.6486,163.6424,359.3606,1.059223,0.04100056,-0.8458881,344.1942,141.7089,355.4081
2018/06/21 - 04:00:09.690293,167.5437,1.090287,0.3422054,-0.6789793,340.4865,163.8746,359.2746,1.058214,0.04141832,-0.8459079,344.1732,141.8758,355.0677
2018/06/21 - 04:00:09.701293,167.5551,1.089643,0.342459,-0.6786203,340.4046,164.0895,359.1487,1.057092,0.04183891,-0.8457639,344.1867,141.9974,354.7088
2018/06/21 - 04:00:09.713231,167.5662,1.088953,0.3426447,-0.6782562,340.271,164.271,359.0379,1.056124,0.04220804,-0.8453768,344.2383,142.0576,354.3911
2018/06/21 - 04:00:09.723205,167.577,1.088399,0.3427138,-0.6780208,340.1732,164.3763,359.045,1.055482,0.04247856,-0.8447481,344.2151,142.0315,354.3214
2018/06/21 - 04:00:09.735191,167.5884,1.087785,0.3428336,-0.6776584,340.1692,164.4205,359.0303,1.054995,0.04263935,-0.8440137,344.1337,141.935,354.4389
2018/06/21 - 04:00:09.746163,167.5997,1.087359,0.3427905,-0.6774582,340.0622,164.4465,359.0727,1.054581,0.04268952,-0.8431538,344.0612,141.8159,354.6764
2018/06/21 - 04:00:09.756116,167.6101,1.08707,0.3427851,-0.6772606,340.0632,164.4284,359.1247,1.054357,0.04261517,-0.8422667,344.0081,141.6706,355.0355
2018/06/21 - 04:00:09.768085,167.6217,1.086846,0.3427051,-0.6771644,340.033,164.3357,359.1766,1.054243,0.04250313,-0.8415225,343.9602,141.5399,355.3409
2018/06/21 - 04:00:09.779079,167.6328,1.086779,0.342597,-0.6771885,340.0389,164.2706,359.2543,1.054207,0.04231286,-0.8408154,343.9263,141.3693,355.5214
2018/06/21 - 04:00:09.790025,167.6435,1.086809,0.342448,-0.6772426,340.0143,164.1876,359.2518,1.054186,0.04209635,-0.840256,343.9102,141.1293,355.5426
2018/06/21 - 04:00:09.800996,167.6552,1.086685,0.3421203,-0.6770995,340.0982,163.93,359.3317,1.054215,0.04182388,-0.8398959,343.9514,140.9292,355.339
2018/06/21 - 04:00:09.812964,167.6661,1.086858,0.3417516,-0.6772085,340.1778,163.7501,359.4203,1.054395,0.04148908,-0.8395866,344.007,140.7949,355.1356
2018/06/21 - 04:00:09.822958,167.6766,1.087037,0.3414206,-0.6772611,340.3136,163.5113,359.4611,1.054848,0.04103339,-0.8393037,344.0293,140.6491,355.0373
2018/06/21 - 04:00:09.834906,167.6881,1.087313,0.3410966,-0.6773266,340.5236,163.256,359.503,1.055126,0.04060316,-0.8389022,344.0293,140.4813,354.9933
2018/06/21 - 04:00:09.845877,167.6994,1.087559,0.3407312,-0.677433,340.6836,162.9343,359.5899,1.055837,0.03995359,-0.8385868,344.0017,140.2879,355.0933
2018/06/21 - 04:00:09.857867,167.7109,1.08789,0.3404348,-0.6775114,340.9241,162.5968,359.6319,1.05662,0.03924156,-0.8383056,344.0222,140.0846,355.2183
2018/06/21 - 04:00:09.868815,167.7218,1.088177,0.3400713,-0.6776929,341.0811,162.2261,359.6977,1.057647,0.03843505,-0.8380975,344.1487,139.8654,355.3714
2018/06/21 - 04:00:09.878789,167.7333,1.088463,0.3397098,-0.6778385,341.2764,161.8698,359.7854,1.058563,0.0377169,-0.8377536,344.2933,139.593,355.4243
2018/06/21 - 04:00:09.890757,167.7439,1.089018,0.3393461,-0.6780879,341.4391,161.6189,359.8083,1.059576,0.03703057,-0.8374096,344.3518,139.2645,355.3857
2018/06/21 - 04:00:09.900730,167.7552,1.089453,0.3389695,-0.6783134,341.6294,161.2715,359.901,1.06059,0.0363671,-0.8370152,344.4062,138.9133,355.2947
2018/06/21 - 04:00:09.914694,167.767,1.090081,0.3386312,-0.6785502,341.8445,160.9319,359.8792,1.061591,0.03581434,-0.8366656,344.4706,138.6556,355.1237
2018/06/21 - 04:00:09.923688,167.7776,1.090581,0.3382068,-0.6788701,341.9769,160.5049,359.9742,1.062684,0.03532241,-0.8363106,344.4642,138.4875,354.9577
2018/06/21 - 04:00:09.936633,167.7895,1.091244,0.3378526,-0.679162,342.1719,160.1333,0.004029728,1.063808,0.03477901,-0.8358406,344.4531,138.2796,354.8518
2018/06/21 - 04:00:09.947604,167.8013,1.091884,0.3375324,-0.6794981,342.3936,159.6957,0.09486104,1.065084,0.03415743,-0.8353136,344.4544,137.9655,354.8103
2018/06/21 - 04:00:09.958575,167.8122,1.092503,0.3372155,-0.6798593,342.6084,159.2232,0.1981419,1.06638,0.03346686,-0.8347414,344.4513,137.5938,354.7961
2018/06/21 - 04:00:09.968549,167.8219,1.093159,0.3369128,-0.6801916,342.8166,158.7563,0.2182628,1.06782,0.03264721,-0.8342459,344.4797,137.1723,354.8293
2018/06/21 - 04:00:09.978523,167.8331,1.093958,0.336511,-0.6805979,342.9918,158.2912,0.2927493,1.069427,0.03168541,-0.8338801,344.63,136.7596,354.881
2018/06/21 - 04:00:09.990490,167.8439,1.094897,0.3361443,-0.6809366,343.2845,157.7633,0.3028882,1.070812,0.03074786,-0.8334463,344.8147,136.3673,354.8671
2018/06/21 - 04:00:10.001483,167.8551,1.095974,0.3356849,-0.6813172,343.5715,157.234,0.3947257,1.07228,0.02974359,-0.8330545,344.9857,135.9685,354.829
2018/06/21 - 04:00:10.013437,167.8665,1.097206,0.3351366,-0.6817827,343.8039,156.6369,0.4721792,1.073855,0.02868315,-0.8326889,345.1616,135.5912,354.775
2018/06/21 - 04:00:10.023426,167.8773,1.098285,0.3347089,-0.68208,344.1808,156.0336,0.5244471,1.075608,0.0275394,-0.8323563,345.3902,135.1958,354.7398
2018/06/21 - 04:00:10.035370,167.8886,1.099401,0.334154,-0.682417,344.4621,155.4839,0.6636817,1.077281,0.02638863,-0.8319919,345.631,134.814,354.7059
2018/06/21 - 04:00:10.045343,167.8991,1.100307,0.3337115,-0.6826144,344.7986,154.8916,0.734576,1.078919,0.02523992,-0.8315868,345.9359,134.4775,354.6627
2018/06/21 - 04:00:10.057311,167.9106,1.101283,0.3332727,-0.6828382,345.0789,154.2916,0.8709402,1.080477,0.02416464,-0.8310183,346.1365,134.0989,354.7032
2018/06/21 - 04:00:10.068301,167.922,1.102384,0.3329055,-0.6830199,345.401,153.6905,0.9832249,1.082061,0.02311308,-0.8303422,346.2475,133.6544,354.8314
2018/06/21 - 04:00:10.079276,167.9331,1.103668,0.3324287,-0.6833244,345.6195,153.0937,1.133986,1.083656,0.02210494,-0.8296264,346.3879,133.15,354.9958
2018/06/21 - 04:00:10.091220,167.9445,1.104916,0.3320076,-0.6835427,345.8677,152.4787,1.240508,1.08506,0.02119675,-0.8288269,346.6096,132.5612,355.0267
2018/06/21 - 04:00:10.101045,167.9554,1.105935,0.3316907,-0.683615,346.1219,151.9125,1.352649,1.086465,0.02032749,-0.8279814,346.8331,131.8802,355.0072
2018/06/21 - 04:00:10.112996,167.9661,1.107082,0.3314224,-0.6836224,346.445,151.3012,1.397476,1.087867,0.01949849,-0.8270545,347.0315,131.1582,355.0101
2018/06/21 - 04:00:10.122983,167.9773,1.108214,0.3310077,-0.6837471,346.6619,150.5953,1.604645,1.089376,0.01872072,-0.8261794,347.231,130.5032,355.0818
2018/06/21 - 04:00:10.134956,167.9884,1.109485,0.3306465,-0.6837252,346.9707,149.9429,1.706756,1.090836,0.01805611,-0.8252803,347.4036,129.9361,355.2212
2018/06/21 - 04:00:10.146904,168.0001,1.110838,0.3302889,-0.6836532,347.2774,149.2343,1.78099,1.092165,0.01757752,-0.8243979,347.5016,129.4959,355.3764
2018/06/21 - 04:00:10.156878,168.0105,1.112326,0.3298668,-0.6836135,347.5598,148.5098,1.890858,1.093422,0.01716146,-0.8235773,347.5508,129.1014,355.5061
2018/06/21 - 04:00:10.168865,168.0219,1.11378,0.3295108,-0.6834989,347.9076,147.7307,1.975535,1.094553,0.01698123,-0.8229232,347.5437,128.8497,355.6241
2018/06/21 - 04:00:10.178820,168.033,1.115168,0.3291739,-0.6833695,348.2178,146.9953,2.02362,1.095773,0.01678568,-0.8223286,347.6304,128.4789,355.6908
2018/06/21 - 04:00:10.190788,168.044,1.116393,0.3288219,-0.6832222,348.5263,146.296,2.083833,1.096916,0.01658592,-0.82166,347.7157,128.0206,355.7397
2018/06/21 - 04:00:10.200761,168.0553,1.117492,0.3284697,-0.6830823,348.7975,145.6357,2.122452,1.098066,0.01653366,-0.8211101,347.7825,127.4947,355.7393
2018/06/21 - 04:00:10.213727,168.0669,1.118576,0.328164,-0.6829607,349.0994,145.0194,2.193339,1.099245,0.01645705,-0.8205837,347.8306,126.9774,355.7263
2018/06/21 - 04:00:10.223700,168.0777,1.11963,0.3278467,-0.682844,349.4151,144.4033,2.336862,1.100388,0.01641433,-0.8200824,347.9182,126.4659,355.7004
2018/06/21 - 04:00:10.235667,168.0886,1.120665,0.3275218,-0.6827065,349.6272,143.8316,2.352379,1.10141,0.01637095,-0.8194935,347.9864,125.9709,355.7347
2018/06/21 - 04:00:10.247636,168.1006,1.12156,0.3272323,-0.6825985,349.8916,143.2631,2.454249,1.102514,0.01629713,-0.8189819,348.07,125.5236,355.8856
2018/06/21 - 04:00:10.259626,168.1131,1.122599,0.3269638,-0.6824304,350.2198,142.6998,2.487639,1.103672,0.01619442,-0.8185171,348.1583,125.1215,356.0395
2018/06/21 - 04:00:10.270576,168.1233,1.123725,0.3265734,-0.6823717,350.4552,142.2018,2.581921,1.104801,0.0160687,-0.8180418,348.2148,124.7473,356.217
2018/06/21 - 04:00:10.279553,168.134,1.124755,0.3262408,-0.6822551,350.747,141.6816,2.621203,1.105763,0.01598077,-0.8175474,348.2621,124.3558,356.3808
2018/06/21 - 04:00:10.291533,168.1443,1.125643,0.3259109,-0.6820974,351.0125,141.1997,2.690232,1.106669,0.01588867,-0.8172129,348.339,123.9412,356.3835
