Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 03:59:05.165518,105.1078,0.9368085,0.2988836,-0.7248749,5.005685,271.5319,1.288496,0.7537244,-0.1266404,-0.6357195,355.6324,267.3928,354.1412
2018/06/21 - 03:59:05.176488,105.1186,0.9375422,0.2997298,-0.7244621,4.539329,271.934,1.356353,0.7524409,-0.1250958,-0.6330764,355.4878,267.9448,353.9828
2018/06/21 - 03:59:05.188456,105.1299,0.9382727,0.3007323,-0.7240398,3.943883,272.4602,1.32889,0.7507701,-0.1230653,-0.6295743,355.2668,268.7134,353.8431
2018/06/21 - 03:59:05.197434,105.141,0.9389979,0.3018294,-0.7234983,3.271996,273.0821,1.310995,0.7489912,-0.1207444,-0.6255337,354.9648,269.8047,353.7105
2018/06/21 - 03:59:05.210399,105.1522,0.9398056,0.3031401,-0.7227528,2.556448,273.8289,1.240803,0.7470822,-0.1179461,-0.6206337,354.538,271.1827,353.6948
2018/06/21 - 03:59:05.219375,105.1629,0.9406118,0.3043151,-0.7218795,1.760724,274.6455,1.331411,0.7452231,-0.1150907,-0.6157815,354.1418,272.3885,353.6366
2018/06/21 - 03:59:05.232340,105.1746,0.9415487,0.3055997,-0.7208976,1.085778,275.4967,1.41347,0.7431169,-0.1112921,-0.6096148,353.7348,273.7149,353.4139
2018/06/21 - 03:59:05.242835,105.1861,0.9424433,0.3068011,-0.7199148,0.4581405,276.3908,1.547093,0.7412002,-0.1072041,-0.6033227,353.3853,274.9792,353.1113
2018/06/21 - 03:59:05.253805,105.1966,0.943229,0.3079133,-0.7187912,359.705,277.3222,1.702591,0.739475,-0.1028102,-0.5969129,352.9822,276.2766,352.7747
2018/06/21 - 03:59:05.264798,105.2076,0.9440362,0.3091354,-0.7174782,358.9449,278.2494,1.863499,0.738091,-0.09780201,-0.5901693,352.3728,277.5903,352.3367
2018/06/21 - 03:59:05.276743,105.2189,0.9447728,0.310313,-0.7161614,358.1404,279.3224,2.046688,0.7369484,-0.09269809,-0.5835697,351.6957,278.7405,351.9939
2018/06/21 - 03:59:05.303671,105.231,0.9455855,0.311428,-0.7148159,357.3705,280.4087,2.191205,0.7362319,-0.08716432,-0.5768524,350.8833,279.7401,351.7561
2018/06/21 - 03:59:05.313646,105.2545,0.9466033,0.3123128,-0.7135271,356.7827,281.5526,2.300052,0.7362328,-0.08068669,-0.5695519,349.6756,281.0166,351.5856
2018/06/21 - 03:59:05.321623,105.2642,0.9489365,0.3151408,-0.7093176,354.9101,284.6629,2.507519,0.7346919,-0.06371601,-0.5491775,346.8774,284.9689,350.7143
2018/06/21 - 03:59:05.331605,105.2741,0.9489564,0.3148304,-0.7094976,355.1086,284.7264,2.485087,0.7354301,-0.0635123,-0.5491289,346.6877,285.124,350.8175
2018/06/21 - 03:59:05.341570,105.2844,0.9497073,0.3154657,-0.7082778,354.8297,285.7422,2.485621,0.7355803,-0.05783091,-0.5425266,345.653,286.515,350.6959
2018/06/21 - 03:59:05.353538,105.2955,0.9504559,0.3160754,-0.7069684,354.5083,286.6878,2.509742,0.7357941,-0.05240279,-0.5361572,344.6275,287.7383,350.7593
2018/06/21 - 03:59:05.363511,105.3069,0.9511316,0.3166518,-0.7057671,354.2515,287.6388,2.469979,0.7358323,-0.04723498,-0.5298585,343.6696,288.8734,350.9892
2018/06/21 - 03:59:05.375479,105.3174,0.9517695,0.3172492,-0.7045047,353.9681,288.5216,2.413296,0.7359433,-0.04242403,-0.5234945,342.8259,290.1299,351.2827
2018/06/21 - 03:59:05.386451,105.3291,0.9523,0.3177992,-0.7031928,353.6671,289.4406,2.434173,0.7361301,-0.03778689,-0.5169877,342.0739,291.512,351.3275
2018/06/21 - 03:59:05.396424,105.3398,0.9528354,0.3184112,-0.7018346,353.3995,290.3181,2.372356,0.7365192,-0.03346044,-0.5103991,341.4843,292.8419,351.154
2018/06/21 - 03:59:05.408392,105.3513,0.9533409,0.3188636,-0.7004946,353.0995,291.2061,2.323344,0.7369879,-0.02936084,-0.503827,341.052,294.1162,350.7552
2018/06/21 - 03:59:05.419363,105.3621,0.9538773,0.3193129,-0.6992086,352.8677,292.0868,2.205834,0.7375352,-0.02535044,-0.4973152,340.6672,295.3514,350.3791
2018/06/21 - 03:59:05.431330,105.3736,0.954418,0.3195681,-0.6978678,352.6614,292.8923,2.147568,0.7382147,-0.02182324,-0.4910779,340.3292,296.5229,350.174
2018/06/21 - 03:59:05.441317,105.3849,0.9549504,0.3198754,-0.6966314,352.5722,293.7297,1.984696,0.738766,-0.01832825,-0.4849717,339.924,297.6949,350.072
2018/06/21 - 03:59:05.453272,105.3956,0.9554579,0.3200914,-0.6953074,352.4371,294.5335,1.914502,0.739479,-0.01509501,-0.4791167,339.4213,298.7798,350.0533
2018/06/21 - 03:59:05.463244,105.4065,0.9559032,0.3203165,-0.694114,352.3195,295.4028,1.746909,0.7401269,-0.01226086,-0.4736319,338.9334,299.6949,350.2417
2018/06/21 - 03:59:05.475213,105.4176,0.9564137,0.320609,-0.6928948,352.2318,296.1785,1.623426,0.7406365,-0.009580651,-0.4682886,338.5569,300.4449,350.4596
2018/06/21 - 03:59:05.486184,105.429,0.9568723,0.3209477,-0.6916192,352.0964,296.9089,1.549677,0.74104,-0.00705817,-0.4626977,338.2408,301.2653,350.5894
2018/06/21 - 03:59:05.497156,105.4401,0.9572992,0.321326,-0.6903983,351.9862,297.6484,1.466189,0.7413388,-0.004668141,-0.4574402,338.0264,302.2131,350.5224
2018/06/21 - 03:59:05.509141,105.4513,0.9575769,0.3216063,-0.6891733,351.7934,298.3257,1.373344,0.7415916,-0.002624823,-0.4525612,337.7726,302.8855,350.442
2018/06/21 - 03:59:05.519096,105.4627,0.9579406,0.3218838,-0.6879879,351.7169,298.9806,1.243273,0.7417421,-0.0007361519,-0.4478773,337.5539,303.5636,350.3547
2018/06/21 - 03:59:05.531063,105.4734,0.9584144,0.3220119,-0.6868211,351.6498,299.6789,1.110837,0.7419079,0.0008060282,-0.4437017,337.3889,304.0448,350.4853
2018/06/21 - 03:59:05.542035,105.4847,0.9588857,0.3221724,-0.6856877,351.6493,300.3959,0.963828,0.7421299,0.002371141,-0.4395966,337.2675,304.4812,350.6046
2018/06/21 - 03:59:05.553006,105.4956,0.9593278,0.3222483,-0.6845396,351.6024,301.113,0.8907354,0.7424492,0.003726376,-0.4358154,337.2444,304.6236,350.6278
2018/06/21 - 03:59:05.564005,105.5068,0.9597726,0.3223987,-0.6833798,351.5679,301.7748,0.8252243,0.742776,0.005094787,-0.4320428,337.2903,304.8221,350.5887
2018/06/21 - 03:59:05.575944,105.5182,0.9601581,0.322563,-0.6822178,351.504,302.3954,0.8091372,0.7431018,0.006382397,-0.4284431,337.4079,305.214,350.4352
2018/06/21 - 03:59:05.586915,105.529,0.9603953,0.3226779,-0.6810103,351.3908,302.974,0.8386671,0.7436382,0.007599421,-0.4248848,337.5493,305.7526,350.164
2018/06/21 - 03:59:05.597885,105.5405,0.9606392,0.3227722,-0.6798347,351.3209,303.5558,0.8412241,0.7442231,0.008703339,-0.4215157,337.5514,306.3427,349.974
2018/06/21 - 03:59:05.608856,105.5511,0.9609506,0.3228219,-0.6786721,351.2799,304.1285,0.8311674,0.7448083,0.009703494,-0.4185291,337.52,306.8167,349.9792
2018/06/21 - 03:59:05.619826,105.5627,0.9611539,0.3228658,-0.6775838,351.2794,304.731,0.7622826,0.7455506,0.01065788,-0.4156947,337.4662,307.1816,349.9883
2018/06/21 - 03:59:05.630822,105.5735,0.9613623,0.3228728,-0.6764539,351.2663,305.24,0.6995521,0.7463777,0.01146903,-0.4132451,337.3216,307.3535,350.0807
2018/06/21 - 03:59:05.640771,105.5842,0.9616976,0.3228098,-0.6753763,351.2918,305.7283,0.7015861,0.7471763,0.01218277,-0.4108299,337.2426,307.4832,350.1976
2018/06/21 - 03:59:05.653736,105.5959,0.9618745,0.3227744,-0.6744018,351.3049,306.2037,0.6001688,0.747973,0.01265348,-0.4087585,337.1796,307.5785,350.364
2018/06/21 - 03:59:05.663709,105.6067,0.9621276,0.3228003,-0.6733627,351.3748,306.6077,0.5728891,0.7487579,0.01296749,-0.4066649,337.1308,307.6594,350.5543
2018/06/21 - 03:59:05.676674,105.619,0.9622582,0.322822,-0.6723676,351.3805,307.0186,0.5589359,0.7494625,0.01298149,-0.4045966,337.246,307.9739,350.7373
2018/06/21 - 03:59:05.687645,105.6299,0.9623623,0.3228857,-0.6714007,351.4382,307.3934,0.5968599,0.7501484,0.01285622,-0.4024929,337.5037,308.3458,350.7491
2018/06/21 - 03:59:05.697619,105.6405,0.9624587,0.322875,-0.6703905,351.4346,307.7029,0.6513367,0.7509292,0.01264426,-0.4004718,337.727,308.6523,350.5979
2018/06/21 - 03:59:05.708589,105.6514,0.9625291,0.3229125,-0.669487,351.5042,308.0349,0.6384263,0.751847,0.01223159,-0.398621,337.9551,308.9463,350.2441
2018/06/21 - 03:59:05.719560,105.6625,0.9626107,0.3228092,-0.668494,351.4886,308.2664,0.7410375,0.752774,0.01166012,-0.3969068,338.1839,309.1931,349.915
2018/06/21 - 03:59:05.731528,105.6734,0.9625829,0.3228055,-0.6676447,351.544,308.5675,0.7398735,0.7536658,0.0107278,-0.3955147,338.4549,309.3091,349.7234
2018/06/21 - 03:59:05.741501,105.6846,0.962585,0.3228233,-0.6668402,351.6192,308.7807,0.6902296,0.7544925,0.009791725,-0.3941099,338.7383,309.5391,349.5235
2018/06/21 - 03:59:05.753489,105.6958,0.9625244,0.3228147,-0.6660436,351.6638,308.996,0.6868501,0.7554877,0.008415075,-0.3931884,339.0237,309.6472,349.3221
2018/06/21 - 03:59:05.763442,105.7067,0.9624254,0.3228025,-0.6652714,351.6782,309.2254,0.6546308,0.7564177,0.006940672,-0.3924909,339.3217,309.7253,349.0816
2018/06/21 - 03:59:05.776407,105.7181,0.9623274,0.3227647,-0.6645408,351.664,309.4261,0.6248135,0.7572573,0.005005631,-0.3923449,339.5547,309.4873,349.1105
2018/06/21 - 03:59:05.787404,105.7294,0.9621975,0.3227103,-0.6637502,351.6212,309.5296,0.6183976,0.7579435,0.002795713,-0.3924685,339.8424,309.213,349.323
2018/06/21 - 03:59:05.797376,105.7403,0.9619779,0.3226998,-0.6630468,351.6109,309.7046,0.6132994,0.7585391,0.0004965548,-0.3926643,340.1346,308.9851,349.5017
2018/06/21 - 03:59:05.809320,105.7515,0.9617885,0.3227243,-0.6623664,351.6703,309.8279,0.6436331,0.7590046,-0.002223455,-0.3932231,340.4175,308.67,349.7638
2018/06/21 - 03:59:05.820313,105.7631,0.9615546,0.3226191,-0.6616668,351.674,309.9148,0.697292,0.7593217,-0.005081195,-0.3938508,340.7852,308.2816,350.0627
2018/06/21 - 03:59:05.831261,105.7739,0.9612817,0.3225021,-0.6609969,351.7223,310.0082,0.7034785,0.7596333,-0.00823827,-0.3945735,341.1527,307.9105,350.3336
2018/06/21 - 03:59:05.841234,105.7847,0.9609513,0.3223661,-0.6603214,351.7923,310.0841,0.7498164,0.7600077,-0.01147808,-0.3952422,341.4858,307.7647,350.5052
2018/06/21 - 03:59:05.854221,105.7962,0.9605951,0.3221768,-0.6597147,351.8741,310.1821,0.7732038,0.7602665,-0.01507168,-0.3960823,341.8535,307.6777,350.7195
2018/06/21 - 03:59:05.866167,105.8081,0.9602634,0.3219904,-0.6591135,351.9763,310.203,0.7042218,0.7603894,-0.01878688,-0.3970222,342.3303,307.4817,350.9646
2018/06/21 - 03:59:05.878135,105.8191,0.9599448,0.3217552,-0.6585518,352.0956,310.2693,0.7071233,0.7604896,-0.02282916,-0.3982565,342.8858,307.0355,351.2723
2018/06/21 - 03:59:05.888131,105.8307,0.9595905,0.3216086,-0.65803,352.2962,310.3104,0.70863,0.7605063,-0.02696665,-0.3995592,343.6351,306.5423,351.5266
2018/06/21 - 03:59:05.897085,105.8404,0.9591609,0.3212811,-0.6574497,352.3465,310.315,0.6935629,0.7605141,-0.03109674,-0.4009282,344.2445,306.0747,351.7467
2018/06/21 - 03:59:05.909071,105.8514,0.9588385,0.3210763,-0.6569902,352.5622,310.3141,0.6584644,0.7604527,-0.0354805,-0.4024497,344.921,305.6443,351.8978
2018/06/21 - 03:59:05.920051,105.863,0.9584114,0.3207282,-0.6564655,352.6293,310.3723,0.6960001,0.7602825,-0.0398715,-0.4040993,345.6477,305.1956,352.1071
2018/06/21 - 03:59:05.931006,105.8735,0.9580377,0.3205135,-0.6560044,352.8118,310.3715,0.67304,0.7602872,-0.04428594,-0.4059076,346.2704,304.7192,352.2779
2018/06/21 - 03:59:05.941990,105.8847,0.9576192,0.3202973,-0.6556065,353.0367,310.4144,0.6294085,0.7603461,-0.04872571,-0.4077565,346.8545,304.3766,352.3751
2018/06/21 - 03:59:05.952936,105.8959,0.9572912,0.3199608,-0.6551775,353.1944,310.4189,0.6435254,0.760281,-0.05328747,-0.4098672,347.4928,304.09,352.4899
2018/06/21 - 03:59:05.963906,105.9076,0.956969,0.31961,-0.6547853,353.3658,310.4458,0.6962017,0.760134,-0.05783188,-0.4121575,348.2052,303.6624,352.6508
2018/06/21 - 03:59:05.975874,105.9181,0.956688,0.3193299,-0.6544099,353.6202,310.4368,0.7794151,0.7600179,-0.06237162,-0.4147245,348.9494,303.1088,352.749
2018/06/21 - 03:59:05.993827,105.9312,0.956425,0.3190728,-0.6541157,353.8814,310.4325,0.7954884,0.7599028,-0.06673801,-0.4173894,349.6748,302.5915,352.8063
2018/06/21 - 03:59:06.002803,105.9457,0.9562006,0.3187327,-0.6537969,354.0893,310.4564,0.8861423,0.7598629,-0.07095108,-0.4203408,350.2474,302.093,352.9921
2018/06/21 - 03:59:06.009787,105.9527,0.9557906,0.3184564,-0.6534733,354.3198,310.4044,0.8785634,0.7597894,-0.07509575,-0.4232313,350.799,301.5741,353.257
2018/06/21 - 03:59:06.020774,105.9637,0.9555145,0.3181165,-0.6531937,354.5273,310.3201,0.9171804,0.7597237,-0.07901473,-0.4262908,351.3174,300.9908,353.5936
2018/06/21 - 03:59:06.031746,105.9743,0.9551743,0.3177623,-0.6529193,354.7178,310.2266,0.9440776,0.7597339,-0.08283269,-0.4292518,351.8282,300.4934,353.8298
2018/06/21 - 03:59:06.042696,105.9859,0.9549008,0.3174792,-0.6527583,354.9718,310.1328,0.9289171,0.7598206,-0.08638074,-0.4321522,352.3208,300.0404,353.9602
2018/06/21 - 03:59:06.054683,105.9968,0.9546298,0.3170903,-0.6525314,355.0741,310.0248,0.9443524,0.759871,-0.08976936,-0.4349949,352.7663,299.6019,354.0266
2018/06/21 - 03:59:06.064638,106.0073,0.954361,0.3168737,-0.652373,355.2773,309.9002,0.8707201,0.7599615,-0.09291188,-0.4377896,353.2172,299.2126,353.977
2018/06/21 - 03:59:06.076605,106.0191,0.9540775,0.3166172,-0.6521761,355.4304,309.7874,0.8910861,0.7599509,-0.09593992,-0.4405793,353.6514,298.7656,353.9892
2018/06/21 - 03:59:06.087575,106.0296,0.9537752,0.31638,-0.6520001,355.5817,309.6624,0.85079,0.7599601,-0.09837084,-0.4432464,353.9412,298.3055,354.0341
2018/06/21 - 03:59:06.097550,106.0412,0.9535233,0.316165,-0.651845,355.7502,309.5463,0.8404797,0.7599618,-0.1007336,-0.4458579,354.1823,297.8497,354.1265
2018/06/21 - 03:59:06.109517,106.0515,0.9532204,0.3159114,-0.6516529,355.8983,309.4282,0.8899222,0.7599423,-0.1027489,-0.4482811,354.3753,297.4406,354.2049
2018/06/21 - 03:59:06.120488,106.0631,0.9530149,0.3156997,-0.6515473,356.0706,309.2836,0.8687288,0.7598385,-0.1046424,-0.4505594,354.5946,297.0486,354.2441
2018/06/21 - 03:59:06.131459,106.0745,0.9527206,0.3154953,-0.6514375,356.2123,309.1259,0.8282004,0.7596582,-0.1062083,-0.4526115,354.7956,296.7325,354.2362
2018/06/21 - 03:59:06.143427,106.0863,0.9524692,0.3152963,-0.6513801,356.3352,309.0188,0.8218502,0.7594829,-0.1077218,-0.4546389,354.9966,296.4482,354.2141
2018/06/21 - 03:59:06.155413,106.0975,0.9522576,0.3151024,-0.651289,356.4075,308.8195,0.7493646,0.7592786,-0.1089478,-0.4565876,355.127,296.1238,354.2523
2018/06/21 - 03:59:06.165386,106.1081,0.9519999,0.3149616,-0.6512259,356.5246,308.7051,0.7746912,0.7591053,-0.1098939,-0.4584242,355.1379,295.7345,354.3672
2018/06/21 - 03:59:06.176338,106.1185,0.951746,0.3148583,-0.6512258,356.6646,308.6027,0.7726673,0.7589366,-0.1107088,-0.460078,355.1321,295.4723,354.4225
2018/06/21 - 03:59:06.187310,106.1296,0.9514602,0.3146695,-0.6512192,356.6956,308.4857,0.7636819,0.7587436,-0.1112884,-0.4614674,355.1219,295.3663,354.4496
2018/06/21 - 03:59:06.197283,106.1403,0.9513487,0.3146243,-0.6513072,356.8377,308.2918,0.7083585,0.7585028,-0.1118367,-0.4628502,355.0812,295.2227,354.513
2018/06/21 - 03:59:06.210267,106.1524,0.9511737,0.314492,-0.6514016,356.9354,308.1271,0.7287875,0.7581552,-0.1122423,-0.4641398,355.0326,295.0392,354.5853
2018/06/21 - 03:59:06.219224,106.1624,0.9509921,0.3143733,-0.6514902,357.0663,307.9276,0.8177941,0.7577811,-0.1126972,-0.4654237,355.0551,294.8555,354.6493
2018/06/21 - 03:59:06.231215,106.1738,0.9506595,0.3142208,-0.6516177,357.1682,307.7354,0.8752882,0.7573699,-0.1130968,-0.4666089,355.1191,294.7023,354.6422
2018/06/21 - 03:59:06.242183,106.1848,0.9504319,0.3140895,-0.6518371,357.2946,307.4786,0.8979856,0.7568827,-0.1134629,-0.4678441,355.2165,294.5049,354.6199
2018/06/21 - 03:59:06.253152,106.1957,0.9501496,0.3139673,-0.6520742,357.3708,307.2297,0.8997682,0.7563891,-0.1137611,-0.4691258,355.3605,294.1887,354.6137
2018/06/21 - 03:59:06.264104,106.2069,0.9500269,0.3139085,-0.6522843,357.4405,306.9068,0.9396694,0.7560018,-0.1139695,-0.4704329,355.3922,293.8014,354.5886
2018/06/21 - 03:59:06.276092,106.2182,0.9498166,0.3138546,-0.6525972,357.4854,306.6968,0.9333272,0.7556329,-0.1141545,-0.4716861,355.3752,293.5112,354.6372
2018/06/21 - 03:59:06.287042,106.2295,0.9496174,0.3138078,-0.6528876,357.5391,306.4573,0.9229989,0.7552528,-0.114349,-0.4729316,355.332,293.313,354.7965
2018/06/21 - 03:59:06.297016,106.2405,0.9494012,0.3137617,-0.6532432,357.5935,306.2767,0.9272508,0.7549006,-0.1145899,-0.4741988,355.2701,293.0801,354.9714
2018/06/21 - 03:59:06.308984,106.2517,0.949258,0.3137242,-0.6535289,357.6774,305.9652,0.973261,0.75458,-0.1148814,-0.4754235,355.1878,292.7847,355.135
2018/06/21 - 03:59:06.319955,106.2628,0.9490426,0.3136349,-0.6538798,357.7109,305.7478,1.041496,0.7541768,-0.1152285,-0.4765417,355.1132,292.5148,355.2616
2018/06/21 - 03:59:06.331923,106.2739,0.9487863,0.3135611,-0.6542746,357.8001,305.4642,1.084726,0.7536976,-0.115731,-0.4774791,355.124,292.3354,355.36
2018/06/21 - 03:59:06.341896,106.2851,0.9485925,0.3134743,-0.654655,357.8982,305.0992,1.115267,0.7532285,-0.1163685,-0.4783559,355.1786,292.1884,355.4596
2018/06/21 - 03:59:06.354861,106.2965,0.9484327,0.313361,-0.6551114,357.9736,304.7892,1.148604,0.7526676,-0.1171008,-0.4790948,355.3441,291.9789,355.527
2018/06/21 - 03:59:06.364835,106.3075,0.9482164,0.313358,-0.6555861,358.0939,304.4575,1.164997,0.7521217,-0.1178154,-0.479805,355.4761,291.7495,355.5933
2018/06/21 - 03:59:06.376804,106.3189,0.9479594,0.3133253,-0.6560365,358.1442,304.123,1.208064,0.7515866,-0.1185738,-0.4803807,355.5338,291.5654,355.614
2018/06/21 - 03:59:06.387773,106.3295,0.947575,0.3132474,-0.6564596,358.1254,303.8046,1.283804,0.7510104,-0.1193908,-0.480877,355.6373,291.4349,355.6428
2018/06/21 - 03:59:06.398743,106.3411,0.9471903,0.3132361,-0.6569253,358.1409,303.4678,1.340286,0.7505116,-0.1201692,-0.4813468,355.7604,291.3414,355.7015
2018/06/21 - 03:59:06.409715,106.3521,0.9470188,0.3132402,-0.6574501,358.2217,303.0623,1.361849,0.75002,-0.1208712,-0.4817846,355.8271,291.2687,355.7991
2018/06/21 - 03:59:06.420685,106.3631,0.9466674,0.3131635,-0.657984,358.2462,302.6789,1.441715,0.7494797,-0.1214666,-0.4821959,355.8232,291.2014,355.9455
2018/06/21 - 03:59:06.431656,106.374,0.9462846,0.3131458,-0.6585739,358.2975,302.2739,1.460047,0.7490207,-0.1220104,-0.4826125,355.822,291.0933,356.1023
2018/06/21 - 03:59:06.442626,106.3851,0.9458939,0.3131306,-0.6591585,358.3555,301.8434,1.528586,0.7486486,-0.1224943,-0.48297,355.8102,290.9835,356.2065
2018/06/21 - 03:59:06.456228,106.398,0.9455597,0.3130897,-0.6597052,358.3608,301.3425,1.630148,0.7481908,-0.1228878,-0.4831828,355.8045,290.9386,356.2751
2018/06/21 - 03:59:06.465203,106.408,0.9450549,0.3130562,-0.6602917,358.3453,300.8607,1.696306,0.7477077,-0.1232182,-0.483303,355.7938,290.9457,356.3538
2018/06/21 - 03:59:06.476174,106.4183,0.9445409,0.3130947,-0.6609344,358.3893,300.4021,1.756894,0.7472631,-0.1235197,-0.4834376,355.7762,290.922,356.4255
2018/06/21 - 03:59:06.486148,106.4289,0.9440765,0.3130706,-0.6615174,358.3696,299.8964,1.835947,0.7468186,-0.123793,-0.4835721,355.731,290.8674,356.4806
2018/06/21 - 03:59:06.497118,106.4395,0.9435866,0.3130773,-0.6621914,358.41,299.4458,1.885451,0.7463771,-0.1240376,-0.4836996,355.7115,290.7844,356.5336
2018/06/21 - 03:59:06.508088,106.4504,0.9431937,0.3130174,-0.6628387,358.4236,298.9477,1.960937,0.7458962,-0.1241495,-0.483817,355.7451,290.6519,356.5705
2018/06/21 - 03:59:06.521054,106.4618,0.9428433,0.3129674,-0.6635095,358.4803,298.4471,2.041334,0.745519,-0.1241245,-0.4839765,355.7674,290.4971,356.5802
2018/06/21 - 03:59:06.530030,106.4725,0.9424859,0.3129005,-0.6641435,358.5283,297.9443,2.16063,0.7452231,-0.1240683,-0.4842163,355.7364,290.3243,356.6006
2018/06/21 - 03:59:06.541001,106.4842,0.9421218,0.3128383,-0.664762,358.568,297.4451,2.254052,0.7449551,-0.1239601,-0.484504,355.6816,290.1468,356.6661
2018/06/21 - 03:59:06.553492,106.4959,0.9417967,0.3127928,-0.6653269,358.6127,296.9225,2.370312,0.7447611,-0.1237665,-0.48487,355.5851,290.0198,356.8173
2018/06/21 - 03:59:06.563466,106.5067,0.9413961,0.312739,-0.6659423,358.6262,296.4615,2.398647,0.7445844,-0.1235479,-0.4851628,355.4825,289.9902,356.9358
2018/06/21 - 03:59:06.575433,106.518,0.9410531,0.3127055,-0.6665231,358.6743,296.0143,2.475765,0.7444664,-0.1232103,-0.4854987,355.394,289.992,356.9986
2018/06/21 - 03:59:06.586406,106.529,0.940811,0.3126305,-0.6670561,358.7019,295.5572,2.52332,0.7443138,-0.1227979,-0.485898,355.3115,289.8832,357.0119
2018/06/21 - 03:59:06.596379,106.5401,0.9404804,0.3125673,-0.6676215,358.6976,295.1337,2.512509,0.7441213,-0.1224006,-0.4863602,355.2374,289.6944,357.0209
2018/06/21 - 03:59:06.608346,106.5511,0.9402634,0.3126006,-0.6681224,358.7683,294.7188,2.510675,0.743963,-0.1220428,-0.4869011,355.1835,289.4812,357.0213
2018/06/21 - 03:59:06.618319,106.5619,0.9399009,0.3124988,-0.6685778,358.7205,294.3191,2.58496,0.7437496,-0.121689,-0.4874834,355.1471,289.277,357.0343
2018/06/21 - 03:59:06.631305,106.5738,0.9396184,0.3125401,-0.6690769,358.7944,293.9619,2.62366,0.7434686,-0.121319,-0.4881153,355.0989,289.0989,357.0536
2018/06/21 - 03:59:06.641263,106.5846,0.9393548,0.3124658,-0.6695629,358.7948,293.5588,2.639832,0.7432907,-0.1209871,-0.4887905,355.0139,288.9284,357.0775
2018/06/21 - 03:59:06.654223,106.5962,0.9391448,0.3124291,-0.6700218,358.8554,293.1625,2.72985,0.743164,-0.1206425,-0.4894187,354.8984,288.7818,357.083
2018/06/21 - 03:59:06.663199,106.6068,0.9389262,0.3123719,-0.6705254,358.8909,292.7809,2.754589,0.7429178,-0.1202604,-0.4899355,354.7664,288.7766,357.0555
2018/06/21 - 03:59:06.675187,106.618,0.938657,0.3123228,-0.6710437,358.9572,292.3814,2.76412,0.7426297,-0.1199445,-0.4904948,354.6919,288.7607,357.0762
2018/06/21 - 03:59:06.686138,106.6292,0.9382815,0.3122545,-0.6715493,359.0064,291.9319,2.725249,0.7423303,-0.1197174,-0.4911083,354.6392,288.6525,357.0882
2018/06/21 - 03:59:06.697108,106.6403,0.9379545,0.3121963,-0.6720992,359.0572,291.512,2.674963,0.7420365,-0.1194951,-0.4917147,354.5905,288.5107,357.0676
2018/06/21 - 03:59:06.709076,106.6517,0.9376901,0.3121854,-0.6726096,359.1322,291.0861,2.695021,0.7417118,-0.1193283,-0.4922953,354.5929,288.4074,356.9728
2018/06/21 - 03:59:06.719049,106.6624,0.937389,0.312121,-0.6731552,359.1049,290.6761,2.686266,0.7413593,-0.1191714,-0.4929518,354.6182,288.3247,356.8909
2018/06/21 - 03:59:06.732035,106.674,0.9371323,0.3121311,-0.6736491,359.1048,290.2216,2.693543,0.7410334,-0.1190562,-0.4937474,354.6658,288.159,356.8657
2018/06/21 - 03:59:06.742008,106.6851,0.9368228,0.3121415,-0.6742156,359.1082,289.8045,2.689007,0.7408229,-0.1189303,-0.4946238,354.6685,287.9509,356.88
2018/06/21 - 03:59:06.752960,106.6959,0.9365488,0.3120973,-0.6747428,359.1161,289.3077,2.762088,0.7406781,-0.1187998,-0.4956372,354.5534,287.7103,356.9502
2018/06/21 - 03:59:06.765924,106.7086,0.9362689,0.3121232,-0.6753782,359.1822,288.8004,2.77307,0.7405192,-0.1185917,-0.4966626,354.4604,287.4846,357.0101
2018/06/21 - 03:59:06.776895,106.7199,0.9358757,0.3121066,-0.6760949,359.2342,288.3083,2.873779,0.740421,-0.1184163,-0.4976907,354.3773,287.2737,357.041
2018/06/21 - 03:59:06.786869,106.7288,0.9355022,0.3119941,-0.6767642,359.2039,287.7003,2.979785,0.7403878,-0.1182868,-0.4987985,354.303,287.0288,357.0736
2018/06/21 - 03:59:06.796842,106.7397,0.935169,0.3119961,-0.6775798,359.2936,287.0349,3.170643,0.7403634,-0.1181419,-0.4998845,354.2442,286.7611,357.0852
2018/06/21 - 03:59:06.808810,106.7514,0.9348288,0.3119601,-0.6785772,359.3717,286.2625,3.42175,0.740362,-0.1179852,-0.5009509,354.1583,286.5106,357.0495
2018/06/21 - 03:59:06.819780,106.763,0.9344742,0.3118139,-0.6796826,359.339,285.3456,3.6277,0.7402497,-0.1178393,-0.5020012,354.1274,286.2903,357.0328
2018/06/21 - 03:59:06.831749,106.7739,0.9340566,0.3118001,-0.6809764,359.4247,284.4364,3.77965,0.7400981,-0.1177068,-0.5030586,354.1354,286.0895,357.0337
2018/06/21 - 03:59:06.840724,106.7842,0.9336165,0.3117498,-0.6823193,359.5234,283.5,3.899662,0.7399885,-0.1175514,-0.5041197,354.0874,285.9046,357.0215
