Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/22 - 01:51:22.8569985,3.221306,-0.02880789,-0.1856673,-0.06671799,0.9067262,5.958905,0.9524187,-0.1383723,-0.2775174,-0.6964727,355.0789,271.5023,12.29002
2018/06/22 - 01:51:22.8689449,3.232306,-0.0288233,-0.1856747,-0.06671082,0.9089406,5.953513,0.9612226,-0.1383414,-0.2775857,-0.6965242,354.2528,271.7946,12.85367
2018/06/22 - 01:51:22.8799344,3.243437,-0.02883883,-0.1856722,-0.06671243,0.9014198,5.950997,0.9676512,-0.1383242,-0.277305,-0.6963751,353.3088,272.3328,12.32713
2018/06/22 - 01:51:22.8898894,3.254346,-0.02883653,-0.185662,-0.06672052,0.8994203,5.953886,0.9664024,-0.1380228,-0.2767112,-0.6961583,352.2357,272.1943,10.80805
2018/06/22 - 01:51:22.9018659,3.265471,-0.02883627,-0.1856531,-0.06672677,0.9002602,5.949354,0.9573389,-0.1375314,-0.2760411,-0.6959421,351.3402,271.4229,8.920238
2018/06/22 - 01:51:22.9118499,3.27667,-0.02882387,-0.1856572,-0.06672383,0.9039413,5.946541,0.9439511,-0.1369028,-0.2753088,-0.6956906,350.8932,269.9738,6.589342
2018/06/22 - 01:51:22.9237986,3.287951,-0.0288172,-0.1856659,-0.06671776,0.9065629,5.944714,0.9408265,-0.1363292,-0.2747869,-0.6955194,350.1035,268.8184,5.065688
2018/06/22 - 01:51:22.9347696,3.298738,-0.02881349,-0.18567,-0.06671626,0.9025837,5.941559,0.9380996,-0.1358624,-0.2745481,-0.6954957,348.9035,268.1781,4.664918
2018/06/22 - 01:51:22.9457398,3.309905,-0.02881663,-0.1856708,-0.06671496,0.9035723,5.946404,0.9444991,-0.1355306,-0.2745882,-0.6956297,347.6854,267.8585,5.243427
2018/06/22 - 01:51:22.9557136,3.320271,-0.02881196,-0.1856716,-0.06671791,0.9032554,5.943369,0.9573393,-0.1353523,-0.2749313,-0.6959357,346.9299,267.5296,6.715877
2018/06/22 - 01:51:22.9686532,3.331382,-0.0288248,-0.1856622,-0.06672402,0.8882386,5.952345,0.9576634,-0.1350652,-0.2751961,-0.6962024,346.0653,266.9389,7.930883
2018/06/22 - 01:51:22.9806195,3.343311,-0.02882145,-0.1856525,-0.06673205,0.8912629,5.951579,0.959543,-0.1348044,-0.2753709,-0.6963891,345.1985,266.4865,8.819835
2018/06/22 - 01:51:22.9895966,3.355485,-0.02882375,-0.1856447,-0.06673373,0.9012445,5.954914,0.9507132,-0.1346396,-0.275258,-0.6963517,344.6592,266.3602,8.601194
2018/06/22 - 01:51:23.0015646,3.365353,-0.02881092,-0.1856529,-0.06672882,0.9082876,5.946689,0.9423568,-0.1343372,-0.2749209,-0.696185,343.5396,266.3349,7.768717
2018/06/22 - 01:51:23.0125348,3.376399,-0.02880698,-0.185655,-0.06671711,0.925139,5.951354,0.8993474,-0.1341048,-0.2744149,-0.6958636,343.0853,266.2914,6.103447
2018/06/22 - 01:51:23.0235061,3.387753,-0.02875713,-0.1856865,-0.06670213,0.9234591,5.940893,0.8793988,-0.1338366,-0.274074,-0.6956556,342.2745,266.2523,5.100698
2018/06/22 - 01:51:23.0344763,3.398762,-0.02873874,-0.1856976,-0.06669398,0.9320762,5.936306,0.8630658,-0.1336867,-0.2739332,-0.6955732,341.4735,266.4489,4.804746
2018/06/22 - 01:51:23.0464451,3.409619,-0.0287349,-0.1857106,-0.06668933,0.9331519,5.918819,0.8750381,-0.1335221,-0.2740843,-0.6957231,340.5476,266.3921,5.605244
2018/06/22 - 01:51:23.0564434,3.420848,-0.02876096,-0.185725,-0.06668564,0.9169418,5.930541,0.9506647,-0.1334155,-0.2745808,-0.6961186,339.8914,265.955,7.58077
2018/06/22 - 01:51:23.0683860,3.432559,-0.0288077,-0.1857314,-0.06668431,0.8615333,5.94539,0.9841887,-0.1333625,-0.2750741,-0.6964796,339.5901,265.4496,9.421514
2018/06/22 - 01:51:23.0793565,3.443389,-0.02884955,-0.1856776,-0.0667178,0.858484,5.954469,0.9930839,-0.1334424,-0.2752841,-0.6966102,339.947,265.2762,10.06809
2018/06/22 - 01:51:23.0893300,3.45441,-0.02887381,-0.185622,-0.06675733,0.8607308,5.93699,0.9849786,-0.1334688,-0.275321,-0.6966307,340.3036,265.1126,10.10096
2018/06/22 - 01:51:23.1012980,3.465004,-0.02888421,-0.1856036,-0.0667661,0.8636312,5.948664,0.9797895,-0.1334042,-0.2752862,-0.6966179,340.5226,264.8072,9.919394
2018/06/22 - 01:51:23.1122682,3.475777,-0.0288659,-0.1855978,-0.06677245,0.8635167,5.951979,0.9705975,-0.1332252,-0.2752766,-0.6966398,340.5853,264.1989,9.868695
2018/06/22 - 01:51:23.1242367,3.487726,-0.02885311,-0.1856016,-0.06677351,0.8612717,5.942865,0.9659115,-0.1329815,-0.2753562,-0.6967287,340.4835,263.3985,10.17521
2018/06/22 - 01:51:23.1352072,3.498876,-0.02885355,-0.1856124,-0.06676328,0.8675011,5.93948,0.9589353,-0.1327307,-0.275478,-0.6968422,340.3442,262.5645,10.63848
2018/06/22 - 01:51:23.1461779,3.510115,-0.02884449,-0.1856177,-0.06676063,0.8647305,5.944482,0.9583524,-0.1324641,-0.2756276,-0.6969703,340.1158,261.7128,11.22129
2018/06/22 - 01:51:23.1561506,3.520859,-0.02884477,-0.1856156,-0.06676059,0.8695971,5.948398,0.9583282,-0.1322565,-0.2758189,-0.697113,339.8641,261.0288,11.95261
2018/06/22 - 01:51:23.1691369,3.532016,-0.02883855,-0.1856193,-0.06676118,0.8681567,5.937575,0.9582857,-0.132096,-0.2760698,-0.6972826,339.5276,260.4875,12.90833
2018/06/22 - 01:51:23.1790899,3.543538,-0.02884779,-0.1856207,-0.06675508,0.8736899,5.946423,0.9555811,-0.1320107,-0.2764505,-0.6975157,339.4197,259.9456,14.2375
2018/06/22 - 01:51:23.1890631,3.554054,-0.02883426,-0.1856185,-0.06675735,0.8810961,5.938164,0.9414245,-0.1319169,-0.2768485,-0.6977482,339.5423,259.2558,15.54662
2018/06/22 - 01:51:23.2010342,3.565094,-0.02882763,-0.1856297,-0.06675078,0.8760523,5.943865,0.9459649,-0.1317027,-0.2771631,-0.6979329,339.6616,258.2891,16.56406
2018/06/22 - 01:51:23.2120018,3.576187,-0.02882335,-0.1856295,-0.06675524,0.864126,5.941171,0.9498015,-0.1312668,-0.2772863,-0.6980198,339.5886,256.9096,16.99501
2018/06/22 - 01:51:23.2239701,3.587365,-0.02883605,-0.1856086,-0.06677043,0.8642338,5.938194,0.9565595,-0.1307436,-0.2772668,-0.6980231,339.2597,255.4976,17.02599
2018/06/22 - 01:51:23.2349414,3.598912,-0.02884583,-0.185604,-0.06677284,0.8566877,5.946178,0.9617336,-0.1301541,-0.2770539,-0.6979084,338.5847,254.1864,16.50793
2018/06/22 - 01:51:23.2459111,3.609838,-0.0288453,-0.1855918,-0.06678396,0.8530916,5.945413,0.9658307,-0.1296889,-0.2768036,-0.6977574,337.7765,253.3409,15.88819
2018/06/22 - 01:51:23.2568815,3.621189,-0.02884703,-0.1855967,-0.06678101,0.8452303,5.946849,0.965567,-0.129413,-0.2765768,-0.6976158,337.0294,253.0334,15.31528
2018/06/22 - 01:51:23.2698468,3.632019,-0.02884553,-0.1855956,-0.06677948,0.8522694,5.950193,0.9607355,-0.1292523,-0.2764567,-0.6975366,336.4288,252.931,15.0587
2018/06/22 - 01:51:23.2808172,3.644343,-0.02884014,-0.1855878,-0.06678171,0.8671083,5.946721,0.9437309,-0.1292548,-0.2764376,-0.6975257,336.0143,253.1587,15.09769
2018/06/22 - 01:51:23.2907913,3.655501,-0.02882326,-0.1856102,-0.06676739,0.86844,5.939572,0.9347373,-0.1292995,-0.2766231,-0.6976351,335.9818,253.1488,15.74547
2018/06/22 - 01:51:23.3017620,3.665769,-0.02881253,-0.1856134,-0.06676592,0.8729191,5.936425,0.9290148,-0.1293459,-0.276882,-0.6977825,336.2571,252.9348,16.56086
2018/06/22 - 01:51:23.3117352,3.676118,-0.02880982,-0.1856165,-0.06676086,0.8784747,5.942702,0.9223372,-0.1294892,-0.2771355,-0.6979277,337.0338,252.8049,17.21295
2018/06/22 - 01:51:23.3306852,3.68728,-0.02880653,-0.1856263,-0.06675445,0.879208,5.944547,0.9287078,-0.1295568,-0.2772439,-0.6979884,337.5227,252.7065,17.44299
2018/06/22 - 01:51:23.3386628,3.704835,-0.02880577,-0.1856402,-0.06675056,0.8525212,5.949999,0.9447969,-0.1294021,-0.2771492,-0.69793,337.217,252.4503,17.20892
2018/06/22 - 01:51:23.3456447,3.713553,-0.02881789,-0.1856183,-0.06676343,0.8602921,5.950809,0.9448864,-0.129277,-0.277113,-0.697903,336.873,252.2536,17.18073
2018/06/22 - 01:51:23.3566351,3.721071,-0.02882298,-0.1856051,-0.06677226,0.8638005,5.946481,0.9421391,-0.1291861,-0.2770572,-0.697867,336.3002,252.2792,17.14555
2018/06/22 - 01:51:23.3695810,3.732514,-0.02882377,-0.1855984,-0.0667779,0.8588027,5.94764,0.9408667,-0.1291755,-0.2769583,-0.6978128,335.6206,252.6382,16.98744
2018/06/22 - 01:51:23.3805526,3.743955,-0.02881735,-0.1856028,-0.06677585,0.8570576,5.950848,0.942104,-0.1292219,-0.2768378,-0.69775,335.1435,253.1077,16.69687
2018/06/22 - 01:51:23.3915245,3.755202,-0.02880347,-0.1856029,-0.06677493,0.8685389,5.943793,0.9248284,-0.1292509,-0.2767373,-0.6976962,334.9039,253.4026,16.41116
2018/06/22 - 01:51:23.4025035,3.766755,-0.02879294,-0.185606,-0.06677496,0.8704678,5.931898,0.9151859,-0.1292824,-0.2766932,-0.6976736,335.0256,253.4846,16.22849
2018/06/22 - 01:51:23.4134905,3.777553,-0.02879268,-0.1856117,-0.06676867,0.8727596,5.944709,0.9201694,-0.1293153,-0.2766519,-0.6976525,335.2353,253.5257,16.03364
2018/06/22 - 01:51:23.4383961,3.788411,-0.0287827,-0.1856144,-0.06676739,0.8716614,5.940196,0.9057671,-0.1292893,-0.2766088,-0.6976263,335.5363,253.343,15.80926
2018/06/22 - 01:51:23.4483693,3.801691,-0.02876918,-0.1856119,-0.06677178,0.8677703,5.942863,0.9013005,-0.128987,-0.2765686,-0.6975811,335.2336,252.5964,15.74619
2018/06/22 - 01:51:23.4573456,3.822724,-0.02877017,-0.1856163,-0.06676997,0.8583902,5.946879,0.9051775,-0.1286287,-0.2764345,-0.6974708,334.8489,251.8002,15.37542
2018/06/22 - 01:51:23.4693138,3.8326,-0.02876577,-0.1856099,-0.06677864,0.8505281,5.951981,0.9187089,-0.1283502,-0.2763317,-0.69738,334.4283,251.2377,15.11743
2018/06/22 - 01:51:23.4813080,3.843833,-0.02877505,-0.1855945,-0.06678981,0.8466926,5.95102,0.9198063,-0.1281395,-0.2762766,-0.6973214,334.0596,250.8167,15.01083
2018/06/22 - 01:51:23.4902771,3.85509,-0.02877456,-0.185591,-0.06678861,0.8576632,5.95159,0.9086441,-0.1280377,-0.2762328,-0.6972817,333.9917,250.5731,14.87264
2018/06/22 - 01:51:23.5022258,3.865805,-0.02876647,-0.185593,-0.06678879,0.8557892,5.946438,0.9006676,-0.1280983,-0.2762254,-0.6972854,334.3678,250.579,14.75923
2018/06/22 - 01:51:23.5121990,3.87684,-0.02876114,-0.1856007,-0.06678275,0.8581297,5.947119,0.8971881,-0.1281148,-0.2762858,-0.6973236,334.6229,250.4487,14.91073
2018/06/22 - 01:51:23.5251643,3.887794,-0.02875739,-0.1856015,-0.06678276,0.8591272,5.943511,0.8930138,-0.1281712,-0.2763313,-0.6973578,334.9357,250.4289,14.99469
2018/06/22 - 01:51:23.5341402,3.899111,-0.02875869,-0.1856021,-0.06678171,0.8563975,5.946739,0.8915568,-0.1282584,-0.2763724,-0.697393,335.4359,250.417,15.01598
2018/06/22 - 01:51:23.5461085,3.909516,-0.02875786,-0.1856066,-0.06678306,0.8485547,5.941493,0.9056769,-0.1283312,-0.2763872,-0.6974105,335.9724,250.3652,14.93413
2018/06/22 - 01:51:23.5570789,3.920848,-0.0287594,-0.1855834,-0.06679512,0.8633913,5.935203,0.8807272,-0.1283669,-0.276385,-0.6974134,336.3752,250.2778,14.82508
2018/06/22 - 01:51:23.5680503,3.932353,-0.02875511,-0.185598,-0.0667869,0.845437,5.948841,0.8879333,-0.1283491,-0.2763688,-0.6974018,336.5257,250.1597,14.7308
2018/06/22 - 01:51:23.5790204,3.942576,-0.02874491,-0.1855919,-0.06679312,0.8542141,5.937436,0.8818048,-0.1283073,-0.2763225,-0.6973695,336.4714,250.0914,14.58469
2018/06/22 - 01:51:23.5899912,3.953807,-0.02873933,-0.1855882,-0.06679709,0.8493922,5.937087,0.8747283,-0.1282942,-0.2762564,-0.6973286,336.4427,250.1142,14.36303
2018/06/22 - 01:51:23.6009616,3.965206,-0.02874405,-0.1855838,-0.0668003,0.8447119,5.945652,0.8829319,-0.128281,-0.2761922,-0.6972886,336.3536,250.1661,14.16289
2018/06/22 - 01:51:23.6119338,3.975945,-0.02875012,-0.1855697,-0.0668116,0.8346656,5.947971,0.8829241,-0.1282956,-0.2761313,-0.6972536,336.3611,250.253,13.94939
2018/06/22 - 01:51:23.6288870,3.987454,-0.02875251,-0.1855677,-0.06681458,0.8346655,5.947729,0.895034,-0.1283108,-0.2760592,-0.6972116,336.4021,250.3328,13.68835
2018/06/22 - 01:51:23.6388610,4.003503,-0.02875121,-0.185563,-0.06681526,0.8375207,5.952077,0.882751,-0.128343,-0.2759642,-0.6971571,336.5588,250.4207,13.31811
2018/06/22 - 01:51:23.6448452,4.013351,-0.02873655,-0.1855732,-0.06680998,0.8381512,5.948976,0.8772088,-0.1284001,-0.2758619,-0.6971003,336.8074,250.541,12.89931
2018/06/22 - 01:51:23.6568126,4.021054,-0.02872638,-0.1855762,-0.0668053,0.848156,5.947952,0.8601514,-0.1284785,-0.2757594,-0.6970447,337.1385,250.6797,12.45852
2018/06/22 - 01:51:23.6687809,4.032163,-0.02870874,-0.1855852,-0.06680037,0.8512044,5.949275,0.8550053,-0.1285765,-0.2756689,-0.6969979,337.564,250.8156,12.03513
2018/06/22 - 01:51:23.6787541,4.042877,-0.02870197,-0.1855864,-0.06680118,0.8475717,5.945313,0.8478085,-0.1286162,-0.2756236,-0.6969731,337.8422,250.8155,11.80647
2018/06/22 - 01:51:23.6897243,4.053648,-0.02869292,-0.1855896,-0.06679818,0.8582106,5.944386,0.8446455,-0.1286022,-0.2755889,-0.6969492,337.8717,250.7762,11.67722
2018/06/22 - 01:51:23.7016934,4.065798,-0.02868338,-0.1856082,-0.06679414,0.8331419,5.940346,0.8627416,-0.1285551,-0.2755531,-0.6969209,337.7601,250.712,11.57962
2018/06/22 - 01:51:23.7116661,4.076385,-0.02869883,-0.1856001,-0.06679664,0.823256,5.951775,0.8596851,-0.1284859,-0.2755232,-0.6968938,337.576,250.6152,11.52026
2018/06/22 - 01:51:23.7246310,4.087727,-0.02871197,-0.1855585,-0.06682613,0.8265653,5.949782,0.8601236,-0.1284188,-0.2754991,-0.6968703,337.4073,250.5122,11.47723
2018/06/22 - 01:51:23.7336075,4.098979,-0.02871596,-0.1855529,-0.06683315,0.8144711,5.962109,0.8805236,-0.1283502,-0.2755001,-0.6968628,337.3544,250.3225,11.49359
2018/06/22 - 01:51:23.7465728,4.109281,-0.02872263,-0.1855374,-0.06684338,0.8149769,5.95894,0.8748567,-0.1282801,-0.2754898,-0.6968475,337.4037,250.0769,11.44529
2018/06/22 - 01:51:23.7565460,4.120933,-0.02872639,-0.1855236,-0.06684866,0.8287895,5.958129,0.8616396,-0.1282285,-0.2754745,-0.6968309,337.5706,249.8254,11.35003
2018/06/22 - 01:51:23.7675173,4.132413,-0.02871533,-0.1855341,-0.06684153,0.8279845,5.954432,0.8482894,-0.1281939,-0.2754626,-0.6968186,337.7422,249.6229,11.26563
2018/06/22 - 01:51:23.7794890,4.142618,-0.02868743,-0.1855465,-0.06683598,0.8268324,5.944184,0.8240094,-0.1281622,-0.2754512,-0.696807,337.9148,249.4288,11.18243
2018/06/22 - 01:51:23.7914528,4.154534,-0.0286702,-0.1855631,-0.06682152,0.82978,5.947176,0.7983007,-0.1281265,-0.2754386,-0.696794,338.0783,249.2269,11.09694
2018/06/22 - 01:51:23.8014263,4.165841,-0.02865291,-0.1855667,-0.066824,0.8330007,5.943543,0.8082922,-0.1280756,-0.2754416,-0.696789,338.1505,249.02,11.0891
2018/06/22 - 01:51:23.8113989,4.17627,-0.02865299,-0.1855657,-0.06682624,0.8281753,5.943924,0.8121756,-0.1280364,-0.2754634,-0.696798,338.2214,248.8418,11.14805
2018/06/22 - 01:51:23.8243650,4.187468,-0.02866993,-0.185553,-0.06683722,0.8175709,5.959145,0.845235,-0.1279973,-0.2754793,-0.696803,338.2611,248.6849,11.19388
2018/06/22 - 01:51:23.8333407,4.199196,-0.028674,-0.1855401,-0.06685076,0.8099972,5.954635,0.8584678,-0.1279436,-0.275508,-0.6968142,338.2026,248.5313,11.30962
2018/06/22 - 01:51:23.8453087,4.209186,-0.02870006,-0.1855167,-0.06686518,0.7967222,5.959957,0.8582256,-0.127904,-0.2755289,-0.6968222,338.2365,248.3742,11.37416
2018/06/22 - 01:51:23.8572764,4.220242,-0.02870022,-0.1855083,-0.06687248,0.7919514,5.958922,0.8558013,-0.1278809,-0.2755353,-0.6968229,338.3565,248.2286,11.36586
2018/06/22 - 01:51:23.8682477,4.232308,-0.02869113,-0.1854793,-0.06688815,0.8212966,5.950091,0.826,-0.1278547,-0.2755457,-0.6968259,338.455,248.0833,11.37716
2018/06/22 - 01:51:23.8792176,4.243282,-0.02867657,-0.1855199,-0.06686326,0.8030382,5.950132,0.8272185,-0.1278033,-0.275564,-0.6968301,338.4213,247.9289,11.44981
2018/06/22 - 01:51:23.8901883,4.254267,-0.02866658,-0.1855193,-0.06685883,0.8150234,5.940284,0.7866344,-0.1277373,-0.2755677,-0.6968223,338.3271,247.7692,11.48706
2018/06/22 - 01:51:23.9021566,4.265443,-0.02865023,-0.185532,-0.06685094,0.817278,5.950548,0.7917052,-0.1277154,-0.2755612,-0.6968147,338.3938,247.664,11.44704
2018/06/22 - 01:51:23.9121301,4.277142,-0.0286365,-0.1855293,-0.0668598,0.8082972,5.9437,0.7971167,-0.1277094,-0.2755517,-0.6968076,338.544,247.5641,11.37529
2018/06/22 - 01:51:23.9240981,4.287505,-0.02862705,-0.1855374,-0.06686212,0.7921556,5.941966,0.8170035,-0.1276851,-0.275539,-0.6967954,338.623,247.4467,11.31015
2018/06/22 - 01:51:23.9340716,4.298925,-0.02864822,-0.1855192,-0.06686831,0.7970014,5.953262,0.813154,-0.1276718,-0.2755119,-0.6967755,338.7086,247.3674,11.19311
2018/06/22 - 01:51:23.9460575,4.309665,-0.02865496,-0.1855122,-0.06687678,0.7794831,5.952556,0.8185843,-0.1276687,-0.2754727,-0.6967493,338.8045,247.3198,11.03112
2018/06/22 - 01:51:23.9560131,4.320964,-0.02864985,-0.1854954,-0.06689087,0.7819286,5.950939,0.8189211,-0.1276659,-0.2754267,-0.6967184,338.8033,247.3313,10.86998
2018/06/22 - 01:51:23.9679811,4.332035,-0.02865472,-0.1854849,-0.06689735,0.7779864,5.961261,0.8207605,-0.1276623,-0.2753752,-0.6966835,338.761,247.3665,10.69959
2018/06/22 - 01:51:23.9800077,4.342465,-0.02864082,-0.185486,-0.06689986,0.7736539,5.953805,0.8097831,-0.1276629,-0.2753299,-0.6966532,338.7966,247.3672,10.53097
2018/06/22 - 01:51:23.9899752,4.354329,-0.02863991,-0.1854929,-0.06689204,0.7767774,5.953646,0.796898,-0.1276454,-0.2752835,-0.6966192,338.8007,247.3275,10.36664
2018/06/22 - 01:51:24.0019247,4.36563,-0.02862902,-0.1854896,-0.06689322,0.7927952,5.948557,0.7874967,-0.1276477,-0.2752379,-0.6965887,338.8588,247.3195,10.19065
2018/06/22 - 01:51:24.0109001,4.37646,-0.02862452,-0.1855029,-0.06688525,0.7771122,5.95776,0.7875043,-0.1276664,-0.2751887,-0.6965582,338.9453,247.3486,9.994497
2018/06/22 - 01:51:24.0238648,4.387072,-0.0286173,-0.1854939,-0.06689343,0.7837101,5.952359,0.7874669,-0.1276877,-0.275135,-0.6965249,339.0084,247.4013,9.788054
2018/06/22 - 01:51:24.0328407,4.398539,-0.02861119,-0.1854994,-0.06689068,0.7826052,5.953543,0.7884938,-0.1276977,-0.2750781,-0.6964872,338.9979,247.4627,9.588977
2018/06/22 - 01:51:24.0458063,4.408887,-0.02861509,-0.1854916,-0.06689446,0.7859225,5.947231,0.7766645,-0.1276999,-0.2750295,-0.6964538,338.8746,247.5648,9.447435
2018/06/22 - 01:51:24.0567770,4.420355,-0.02859851,-0.1854961,-0.06689481,0.7782356,5.95252,0.7745571,-0.1277139,-0.2749914,-0.6964295,338.7972,247.6736,9.331525
2018/06/22 - 01:51:24.0687453,4.432448,-0.02859475,-0.1854923,-0.06689558,0.786312,5.954504,0.7679465,-0.1277187,-0.2749658,-0.6964123,338.7074,247.7555,9.26262
2018/06/22 - 01:51:24.0797155,4.443293,-0.02859986,-0.1854877,-0.06689914,0.7801268,5.955067,0.767457,-0.1277088,-0.2749601,-0.6964067,338.6629,247.7529,9.25348
2018/06/22 - 01:51:24.0896890,4.453979,-0.02860356,-0.1854815,-0.06690581,0.7737572,5.95181,0.7726734,-0.1277043,-0.2749835,-0.6964224,338.7663,247.6643,9.311108
2018/06/22 - 01:51:24.1016564,4.465422,-0.02860465,-0.1854867,-0.06690459,0.765991,5.964662,0.7965888,-0.1276862,-0.2749747,-0.6964133,338.8569,247.5527,9.256714
2018/06/22 - 01:51:24.1116304,4.476371,-0.02861014,-0.1854736,-0.06691318,0.7699817,5.952855,0.7851666,-0.1276589,-0.2749596,-0.6963983,338.9517,247.4101,9.178963
2018/06/22 - 01:51:24.1235976,4.487278,-0.02862091,-0.1854638,-0.06692002,0.7646404,5.952627,0.7879367,-0.1276256,-0.2749459,-0.6963831,339.0263,247.2593,9.111115
2018/06/22 - 01:51:24.1345683,4.498411,-0.02862767,-0.1854617,-0.06691671,0.7674127,5.952128,0.7685827,-0.1276012,-0.2749197,-0.6963606,339.0377,247.1817,9.014953
2018/06/22 - 01:51:24.1455408,4.509707,-0.02861311,-0.1854723,-0.06691276,0.7681415,5.947801,0.7721268,-0.1275797,-0.2748868,-0.6963338,339.0215,247.1329,8.90149
2018/06/22 - 01:51:24.1565104,4.520223,-0.02860521,-0.1854825,-0.0668947,0.7929715,5.94276,0.7234026,-0.1275605,-0.2748239,-0.6962857,338.9262,247.1525,8.700063
2018/06/22 - 01:51:24.1684898,4.531976,-0.02857923,-0.1854963,-0.0668908,0.7928662,5.934976,0.7231754,-0.1275371,-0.2747667,-0.6962406,338.8394,247.1509,8.516501
2018/06/22 - 01:51:24.1794736,4.543581,-0.02857596,-0.185498,-0.06689339,0.7891099,5.92991,0.7331881,-0.1275427,-0.2746947,-0.6961895,338.6727,247.3025,8.298722
2018/06/22 - 01:51:24.1894221,4.554168,-0.02859065,-0.1855033,-0.066891,0.774038,5.95129,0.7688288,-0.1275572,-0.2746455,-0.6961562,338.5621,247.4408,8.148116
2018/06/22 - 01:51:24.2013898,4.565598,-0.02860408,-0.1854846,-0.06690962,0.7620685,5.941542,0.7866327,-0.1275919,-0.2745981,-0.6961274,338.4546,247.6447,8.00278
2018/06/22 - 01:51:24.2143556,4.576518,-0.02863602,-0.1854598,-0.06692462,0.7529417,5.947752,0.797531,-0.1276103,-0.2745534,-0.6960976,338.3716,247.7781,7.860717
2018/06/22 - 01:51:24.2243291,4.590197,-0.02864408,-0.1854541,-0.06693047,0.7446064,5.94999,0.80932,-0.1276065,-0.2745121,-0.6960664,338.3112,247.8215,7.725134
2018/06/22 - 01:51:24.2343034,4.598897,-0.02863837,-0.1854488,-0.06693364,0.7516339,5.940087,0.7933134,-0.1275975,-0.2744778,-0.6960394,338.2719,247.8309,7.609881
2018/06/22 - 01:51:24.2462706,4.60947,-0.02863429,-0.1854428,-0.06693283,0.7698705,5.937977,0.7734725,-0.1276001,-0.2744522,-0.6960207,338.2623,247.8562,7.518775
2018/06/22 - 01:51:24.2562435,4.621477,-0.02861131,-0.1854606,-0.06692528,0.7586278,5.924146,0.7532293,-0.1276022,-0.2744479,-0.6960179,338.2787,247.8542,7.499376
2018/06/22 - 01:51:24.2672145,4.632191,-0.02860498,-0.1854676,-0.06691962,0.7685177,5.92807,0.7601372,-0.1275963,-0.2744588,-0.696025,338.2867,247.8248,7.536852
2018/06/22 - 01:51:24.2791825,4.642299,-0.02861417,-0.1854643,-0.06691975,0.7663003,5.92994,0.7561322,-0.1275992,-0.2744659,-0.6960307,338.315,247.8126,7.555975
2018/06/22 - 01:51:24.2901530,4.653975,-0.02861574,-0.185458,-0.06692518,0.764098,5.921936,0.7502121,-0.1275979,-0.2744647,-0.6960296,338.324,247.8028,7.549551
2018/06/22 - 01:51:24.3021210,4.665638,-0.02861384,-0.1854656,-0.06692241,0.7574211,5.92625,0.764074,-0.1275827,-0.2744616,-0.6960247,338.2918,247.7744,7.546065
2018/06/22 - 01:51:24.3110969,4.676283,-0.02862493,-0.1854469,-0.06693612,0.7496262,5.931243,0.769013,-0.1275722,-0.274462,-0.6960232,338.2774,247.7488,7.550785
2018/06/22 - 01:51:24.3250600,4.687229,-0.02862612,-0.185433,-0.06694925,0.7383182,5.936151,0.7760123,-0.1275605,-0.2744675,-0.6960253,338.2677,247.7139,7.573342
2018/06/22 - 01:51:24.3340354,4.699227,-0.02862409,-0.1854353,-0.06694751,0.7387388,5.941998,0.7806929,-0.1275593,-0.2744829,-0.6960366,338.3269,247.6644,7.615358
2018/06/22 - 01:51:24.3460037,4.709841,-0.02862853,-0.1854351,-0.06694526,0.742887,5.94007,0.7745749,-0.1275657,-0.2744996,-0.6960501,338.4199,247.6178,7.653622
2018/06/22 - 01:51:24.3569992,4.72047,-0.02862073,-0.185437,-0.06694323,0.7476964,5.934093,0.7596358,-0.1275586,-0.2745085,-0.6960555,338.4246,247.5874,7.684828
2018/06/22 - 01:51:24.3679452,4.732207,-0.02860228,-0.1854482,-0.06693504,0.7558728,5.933693,0.7480446,-0.1275535,-0.274523,-0.6960654,338.4388,247.5556,7.73428
2018/06/22 - 01:51:24.3785555,4.743056,-0.02859638,-0.1854535,-0.0669263,0.7683218,5.93987,0.7333962,-0.1275398,-0.2745376,-0.6960738,338.4172,247.5185,7.792514
2018/06/22 - 01:51:24.3895266,4.753701,-0.02858163,-0.1854528,-0.06693401,0.7548404,5.9338,0.7351767,-0.127536,-0.274543,-0.6960772,338.4119,247.5071,7.813169
2018/06/22 - 01:51:24.4014946,4.76539,-0.02858401,-0.1854545,-0.06693766,0.7410064,5.92798,0.7461907,-0.1275312,-0.2745505,-0.6960819,338.4049,247.4929,7.842155
2018/06/22 - 01:51:24.4114675,4.776645,-0.02860926,-0.1854372,-0.06694539,0.7457371,5.931451,0.7533704,-0.1275243,-0.274559,-0.696087,338.3932,247.4743,7.87599
2018/06/22 - 01:51:24.4234443,4.78757,-0.02861097,-0.1854387,-0.06694487,0.7423299,5.932694,0.7568889,-0.1275005,-0.2745708,-0.6960915,338.3219,247.437,7.935806
2018/06/22 - 01:51:24.4344065,4.79863,-0.0286098,-0.1854291,-0.06695146,0.7383558,5.938266,0.7505693,-0.1274972,-0.2745731,-0.6960926,338.3072,247.4345,7.947759
