Time (s):,User Points:,Peer Points:,Action type:,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
25.75615,-73,-65,User missed,0.9193503,0.341638,-0.107297,342.7969,350.0202,357.6929,0.9758474,-0.0459541,0.1549239,348.8796,341.985,356.5838
26.04508,-74,-65,User missed,0.9014046,0.3549546,-0.1440821,331.7279,334.4742,3.298476,0.9084743,0.02809418,0.1024038,335.1335,318.5171,354.7114
26.05624,-74,-66,Peer missed,0.9006552,0.3550201,-0.1454504,331.6214,333.9122,3.60409,0.9057097,0.02939832,0.1000228,334.6681,317.8009,355.2307
26.25642,-75,-66,User missed,0.8885186,0.3533359,-0.1612701,333.2053,323.1344,6.279431,0.8790564,0.03761995,0.08887899,332.7492,318.0602,353.2296
26.41213,-75,-67,Peer missed,0.88651,0.3505998,-0.1604477,336.7404,323.5281,4.532364,0.871536,0.04614766,0.08834083,334.7437,320.0908,353.814
26.50108,-76,-66,User hit peer's target,0.8875682,0.3492132,-0.1585617,338.2221,325.4737,3.860094,0.8723666,0.03340985,0.1036676,340.8945,324.0179,353.0541
26.70073,-77,-66,User missed,0.8927705,0.3481518,-0.1519392,339.4068,329.0791,3.207527,0.8896219,0.01644088,0.1285122,344.9668,332.5174,353.9406
26.88997,-77,-67,Peer missed,0.9006438,0.3542568,-0.1510271,334.1465,328.7101,3.196928,0.8965847,0.00810562,0.141836,349.5349,330.6656,346.7068
26.95643,-78,-67,User missed,0.9056931,0.3588654,-0.1568064,328.7147,327.2589,3.72179,0.8905671,0.01419628,0.1243878,343.8456,324.6971,346.5774
27.04556,-78,-68,Peer missed,0.9114876,0.3623295,-0.1666126,323.0818,324.387,4.062068,0.8829463,0.0298938,0.1048615,337.8566,321.966,346.1093
27.21207,-79,-68,User missed,0.9121019,0.3624599,-0.1765176,321.3781,317.4117,5.924287,0.8699697,0.0533153,0.06838981,327.7573,311.4792,350.4524
27.36734,-79,-69,Peer missed,0.8986804,0.3566027,-0.1751065,331.539,311.0644,6.022422,0.8382751,0.03115048,0.06207193,341.1224,310.4983,356.6186
27.45663,-80,-68,User hit peer's target,0.8910538,0.3519036,-0.172208,337.4876,310.2521,4.850821,0.8215916,-0.006563909,0.0554188,349.6061,307.8038,359.5774
27.65648,-80,-69,Peer missed,0.8875607,0.3476972,-0.1623133,340.8326,316.3466,2.429474,0.8288627,0.00100599,0.08410873,348.3602,318.9885,355.745
27.69001,-81,-69,User missed,0.8883576,0.3478468,-0.1612971,340.6316,317.2453,1.885777,0.8310934,0.001475929,0.08732161,347.649,318.9661,355.7044
27.90105,-81,-70,Peer missed,0.893305,0.3547354,-0.1604127,333.0334,317.8094,1.733272,0.8360478,0.02345341,0.0663471,338.3808,310.6303,355.4891
28.00122,-82,-70,User missed,0.8982539,0.3601263,-0.1669573,326.6552,314.7571,2.320036,0.8388047,0.03084595,0.0566833,332.3935,306.4354,355.3105
28.15685,-82,-71,Peer missed,0.9034017,0.3640482,-0.1792582,321.2876,309.3782,5.320161,0.8325699,0.04362857,0.04248825,327.2232,300.3263,357.8927
28.16793,-81,-72,Peer hit user's target,0.9034969,0.3642397,-0.1799539,321.237,308.9569,5.602819,0.8319724,0.04420191,0.0405589,327.2065,298.6251,358.7552
28.27927,-82,-72,User missed,0.902591,0.3647524,-0.1854882,322.1764,304.7725,7.315453,0.8288608,0.04245342,0.0211686,326.2818,286.0088,5.161236
28.45723,-82,-73,Peer missed,0.8989073,0.3630644,-0.1931161,324.0755,299.1652,8.549039,0.823289,0.04454824,0.02114068,324.2885,294.8574,1.286583
28.49028,-83,-73,User missed,0.8978054,0.3623332,-0.1944677,324.8416,298.124,8.55152,0.8238128,0.04221109,0.01711672,324.4446,291.0675,1.753914
28.59071,-83,-74,Peer missed,0.8930305,0.3602827,-0.1973248,327.704,295.0355,8.496456,0.8157493,0.0395904,0.007561084,327.6834,289.9597,1.501261
28.70144,-84,-74,User missed,0.8890402,0.3590821,-0.1976306,329.2811,292.63,8.608774,0.8259192,0.0628296,-0.01543901,325.699,278.2395,357.162
28.91291,-85,-74,User missed,0.8920467,0.3597724,-0.1933874,327.9824,291.7302,5.15364,0.8386233,0.1314897,-0.02773848,317.6729,285.7009,352.2552
28.94589,-84,-75,Peer hit user's target,0.8933853,0.3600614,-0.1920594,327.3112,292.4507,4.567755,0.8382056,0.135152,-0.02863502,317.2333,284.2536,353.3571
29.14594,-84,-76,Peer missed,0.9015613,0.3624382,-0.1812559,324.461,298.3026,0.2147093,0.8609056,0.1556855,-0.01677584,306.6841,297.0732,345.3803
29.15717,-85,-75,User hit peer's target,0.9021881,0.3625867,-0.1806584,324.3141,298.8031,359.9489,0.8624736,0.1561931,-0.01534315,306.348,298.0299,344.6999
29.37939,-86,-75,User missed,0.9172051,0.3639136,-0.1710808,321.959,307.2125,355.9974,0.8641383,0.1510668,0.0247292,310.6172,315.0569,338.3692
29.41274,-86,-76,Peer missed,0.919008,0.3639413,-0.1700356,321.7498,308.3694,355.561,0.8647938,0.1483029,0.03059706,311.1716,316.1041,338.6857
29.64595,-87,-76,User missed,0.9219686,0.3631085,-0.164566,322.768,311.3263,355.2263,0.858855,0.09583689,0.05930197,320.8754,309.5213,351.0767
29.72385,-87,-77,Peer missed,0.9189431,0.3622304,-0.1624856,324.3694,310.363,356.111,0.8493229,0.07690845,0.04831127,326.6942,307.7184,354.6065
29.73502,-87,-78,Peer missed,0.918388,0.3620817,-0.1621617,324.6454,310.1605,356.3052,0.8487502,0.07508343,0.04787539,327.4786,308.4288,353.8294
29.8014,-87,-79,Peer missed,0.9146441,0.3613754,-0.1606991,326.3752,308.7572,357.2376,0.8464967,0.06724165,0.04300919,331.0484,306.7603,352.1501
29.91283,-88,-79,User missed,0.9108045,0.3609478,-0.1587533,327.2789,306.7735,358.9641,0.8476784,0.0610095,0.02622019,328.3849,300.203,352.5052
30.13472,-89,-79,User missed,0.9066561,0.3596613,-0.153482,327.2187,303.4731,0.2995675,0.8419008,0.05803475,0.0219149,326.4422,293.9318,353.2695
30.15733,-89,-80,Peer missed,0.9059615,0.3596015,-0.1530979,327.3383,303.0706,0.3819399,0.8402408,0.05712295,0.01979311,326.957,291.6132,354.0641
30.39049,-90,-80,User missed,0.8919463,0.3563735,-0.1553554,330.5507,294.9214,4.407066,0.8188948,0.04103776,-0.005137339,329.7434,282.8416,356.7372
30.49028,-90,-81,Peer missed,0.8806314,0.3529277,-0.1605439,334.267,289.1053,9.68996,0.8062803,0.03269345,-0.0228886,332.7417,281.0199,358.3245
30.59047,-91,-81,User missed,0.8691173,0.3472073,-0.1682946,339.0043,283.3453,14.02651,0.8058072,0.02095402,-0.03834231,333.1147,272.8373,359.1591
30.79012,-92,-81,User missed,0.8484322,0.3369564,-0.1849782,346.6657,270.0112,13.3088,0.7960587,8.842223E-05,-0.06334911,340.8399,265.3129,359.135
30.86781,-92,-82,Peer missed,0.8417058,0.3331828,-0.1908027,349.1757,265.7621,12.21431,0.7856756,-0.01327927,-0.07620331,350.3354,262.6869,0.2374139
30.96811,-92,-83,Peer missed,0.8309475,0.3274789,-0.1949405,353.1964,263.4995,10.93959,0.7809941,-0.03120711,-0.08589883,357.1778,259.9423,1.769448
31.02364,-93,-82,User hit peer's target,0.8239389,0.3242367,-0.1955786,355.3838,263.0631,10.42682,0.7838584,-0.04027089,-0.09139095,2.411144,254.497,0.2870936
31.05672,-93,-83,Peer missed,0.8191666,0.3220471,-0.1954407,356.7544,262.9756,9.828281,0.7813894,-0.04300943,-0.09216385,3.57008,255.8564,0.03624804
31.23425,-94,-83,User missed,0.793255,0.3068514,-0.1895276,4.114408,263.6968,7.358312,0.7752696,-0.05123591,-0.09214164,6.373023,256.9095,359.6046
31.26768,-94,-84,Peer missed,0.7896256,0.3051582,-0.1884923,4.874218,264.0145,7.108154,0.7738983,-0.05346085,-0.09181659,7.274862,256.515,359.0735
31.28993,-93,-85,Peer hit user's target,0.7873554,0.3043063,-0.1878681,5.247815,264.2461,6.997694,0.7721404,-0.05346708,-0.09006569,7.414936,257.6736,357.9019
31.33418,-93,-86,Peer missed,0.7839024,0.3028924,-0.1866935,5.983623,264.3821,7.026268,0.7708751,-0.05299661,-0.08836367,7.88173,258.6415,357.9196
31.47871,-94,-86,User missed,0.7803671,0.3010119,-0.181755,6.981128,265.0439,5.740318,0.7757719,-0.03849184,-0.07924814,1.116963,257.9174,356.1176
31.73411,-95,-86,User missed,0.7902889,0.3033743,-0.1672344,5.786448,269.3071,4.138961,0.7896949,-0.02556128,-0.05989864,353.6712,260.2861,353.5024
31.96731,-95,-87,Peer missed,0.8154441,0.3166195,-0.1465218,359.089,277.5147,2.371185,0.7954037,-0.01397466,-0.02301892,351.9702,274.7361,351.9359
32.00092,-96,-87,User missed,0.8191045,0.3179632,-0.1400519,358.5988,281.3694,1.861381,0.8000569,-0.01505117,-0.004830129,349.9227,278.653,350.0211
32.25653,-97,-87,User missed,0.8503318,0.3208682,-0.09939752,358.0853,306.5841,358.0833,0.8233467,-0.05058272,0.1021109,2.224903,311.3698,354.7968
32.50109,-98,-87,User missed,0.8613384,0.3174723,-0.0876596,1.032079,312.8249,357.9267,0.8389821,-0.07510071,0.1112906,11.71117,312.5748,353.4361
32.54581,-98,-88,Peer missed,0.8618183,0.3158846,-0.0867191,2.32034,313.3063,357.9365,0.8421786,-0.08428056,0.1137857,14.15319,313.9973,354.1661
32.69454,-98,-89,Peer missed,0.8625386,0.3105398,-0.08330274,6.259017,316.1504,358.0332,0.8591948,-0.1320681,0.1287516,24.68832,320.0214,356.9592
32.72329,-99,-88,User hit peer's target,0.8625343,0.3085986,-0.08240931,7.508234,316.8669,358.2015,0.8631999,-0.1390808,0.1252394,24.47659,317.6904,357.2021
32.96714,-100,-88,User missed,0.8611669,0.3000533,-0.07902655,12.423,318.8003,359.177,0.8811801,-0.1591577,0.1221742,25.75138,320.346,357.2825
33.11017,-100,-89,Peer missed,0.8542103,0.31029,-0.08607698,5.235168,309.8617,358.8039,0.8463858,-0.09565591,0.06132015,11.15198,300.8791,351.4937
33.24331,-101,-89,User missed,0.858447,0.3292968,-0.09539942,351.4978,306.5643,0.1263817,0.8325839,-0.06876682,0.03627017,358.7029,293.8697,350.4297
33.26603,-101,-90,Peer missed,0.8591887,0.3310433,-0.09750522,350.2826,305.9354,0.5021764,0.8293331,-0.06791205,0.03672794,358.8995,292.925,350.8628
33.49972,-102,-90,User missed,0.8669319,0.345656,-0.117145,338.7545,299.8985,3.1137,0.8150229,-0.04456927,0.03237078,352.2587,289.0683,350.6217
33.51101,-102,-91,Peer missed,0.8674075,0.3461285,-0.117968,338.4026,299.6294,3.174012,0.8144586,-0.04407493,0.03058623,351.8448,288.2274,351.0456
33.71083,-102,-92,Peer missed,0.8765126,0.3521848,-0.1298051,332.889,298.153,3.884595,0.8020019,-0.04102268,0.02090804,353.01,289.551,350.4006
33.85551,-103,-92,User missed,0.8827612,0.3547163,-0.134469,330.3439,299.1703,3.357178,0.8036131,-0.04121778,0.01993178,350.5573,289.0699,350.7571
34.02238,-103,-93,Peer missed,0.8884997,0.3567839,-0.1377366,328.2711,299.6473,3.394334,0.802556,-0.0386473,0.01939372,352.0616,290.4438,350.6484
34.07795,-103,-94,Peer missed,0.8903018,0.3572745,-0.1385169,327.7944,299.7835,3.337352,0.8033787,-0.03753023,0.02094078,351.7793,291.09,350.3093
34.13354,-104,-94,User missed,0.8921493,0.3577347,-0.1393656,327.1526,300.04,3.260205,0.8092017,-0.03609054,0.02090494,347.5504,291.0363,349.9249
34.31156,-104,-95,Peer missed,0.8967721,0.3589942,-0.1421593,325.5533,300.1455,3.342965,0.8084363,-0.03085505,0.02574172,348.7346,293.2587,348.0991
34.36712,-105,-95,User missed,0.8977518,0.3592173,-0.1430564,325.3551,300.1432,3.35143,0.8131981,-0.02983194,0.02418749,345.6544,291.9447,348.0457
34.5899,-106,-95,User missed,0.8994656,0.3596945,-0.1450135,324.7239,300.1867,3.487784,0.8181056,-0.02207758,0.02028614,342.6476,289.528,347.09
34.73405,-106,-96,Peer missed,0.899858,0.3598412,-0.1457592,324.3912,300.142,3.569655,0.8160878,-0.02124841,0.02109901,343.8765,291.2125,346.7439
34.8119,-107,-96,User missed,0.9001255,0.3598906,-0.1460206,324.1379,300.1467,3.526309,0.819143,-0.0220308,0.01950286,341.6121,288.7885,347.5663
34.82302,-107,-97,Peer missed,0.9001697,0.3599203,-0.1460318,324.1082,300.1544,3.508078,0.8189543,-0.02207601,0.01903991,341.7823,288.1067,347.6212
34.91203,-107,-98,Peer missed,0.9005109,0.360085,-0.1461322,323.9834,300.2955,3.439644,0.8155227,-0.02280015,0.02018544,343.8328,291.0073,347.2171
34.98991,-106,-99,Peer hit user's target,0.9008952,0.3601559,-0.1464757,323.7898,300.3394,3.450212,0.815385,-0.02371243,0.02203384,343.8225,291.3993,346.9575
35.01242,-106,-100,Peer missed,0.9010798,0.3601914,-0.1466151,323.7443,300.322,3.463998,0.8167614,-0.0235409,0.02143516,342.9132,290.3171,347.0857
35.03446,-107,-100,User missed,0.9012679,0.3601913,-0.1466939,323.6534,300.308,3.48415,0.8188173,-0.02346295,0.01932228,341.5591,288.2467,347.3976
35.33432,-108,-100,User missed,0.9047735,0.360704,-0.1496314,322.5995,300.5825,3.507749,0.8182845,-0.02285303,0.01906884,341.904,288.892,347.111
35.646,-109,-100,User missed,0.9064404,0.3612737,-0.1524938,322.0782,300.5526,3.70477,0.8195366,-0.01880365,0.01861068,340.9343,289.9924,347.2118
36.05696,-110,-99,User hit peer's target,0.9077421,0.3615463,-0.154845,321.3762,301.109,3.718573,0.8198707,-0.02343333,0.03483915,343.7573,300.7449,348.3203
36.13454,-109,-100,Peer hit user's target,0.9087961,0.3616816,-0.1551762,321.0665,301.4652,3.486833,0.8191203,-0.02705319,0.04882027,347.6474,306.8338,345.9673
36.29034,-110,-100,User missed,0.9093314,0.361574,-0.1529616,321.7092,303.0096,2.520559,0.8226911,-0.03005941,0.05837835,348.4378,309.8839,346.7286
36.33476,-110,-101,Peer missed,0.9094127,0.361413,-0.1525754,321.868,303.235,2.386092,0.8233017,-0.03013638,0.0594902,349.0664,310.1045,346.5287
36.62355,-111,-100,User hit peer's target,0.910336,0.3598689,-0.1458784,324.2623,307.0405,0.2843006,0.8337747,0.00308851,0.07048077,340.1748,315.8671,347.4157
36.74599,-111,-101,Peer missed,0.91106,0.3590949,-0.143107,324.6713,309.5951,359.236,0.8398879,-0.003449537,0.09536509,344.6595,322.8938,345.1934
37.15758,-111,-102,Peer missed,0.922756,0.3621077,-0.1500249,318.4515,308.3284,0.3650676,0.845172,0.0009742561,0.08415147,339.9414,317.4188,343.2714
37.17946,-110,-103,Peer hit user's target,0.9227962,0.3621417,-0.1504777,318.3662,308.0032,0.5396353,0.8444535,0.001342725,0.0807141,339.4862,316.3704,343.8124
37.75742,-110,-104,Peer missed,0.8852347,0.3403787,-0.1213595,348.3089,312.0451,1.191728,0.830416,-0.02798321,0.05625201,350.0912,307.7834,351.7595
39.06767,-110,-105,Peer missed,0.856867,0.2832595,-0.09006766,28.41426,317.0177,1.608139,0.8371343,-0.03843196,0.03613771,358.0557,302.9248,352.5161
40.22349,-110,-104,Peer hit peer's target,0.8563082,0.2926446,-0.1071854,23.76009,314.6551,2.78288,0.8409024,-0.02436146,0.02840989,354.2971,302.996,351.8101
40.41216,-111,-103,User hit peer's target,0.857044,0.3002633,-0.1067939,19.3371,316.0156,2.448591,0.8612723,0.001251557,0.0679637,345.0998,319.8896,349.5674
41.03485,-111,-104,Peer missed,0.8768339,0.3227199,-0.1051715,6.374932,325.9565,0.8048323,0.8750671,-0.05329648,0.09735446,2.262246,322.4677,349.8144
41.32387,-111,-105,Peer missed,0.8766446,0.3428337,-0.1244686,352.3763,320.1284,1.893772,0.8366476,-0.02515443,0.07160503,353.1986,314.2432,352.6822
41.81269,-112,-105,User missed,0.8685371,0.3359612,-0.1358687,357.7366,308.8534,359.931,0.8024392,-0.009118661,0.03786659,354.76,300.173,353.2161
42.22373,-111,-105,User hit user's target,0.8721347,0.3330884,-0.1210255,359.6058,316.1612,358.5184,0.8246937,-0.05214645,0.1026874,5.731007,319.2512,354.5294
42.51278,-111,-106,Peer missed,0.8833293,0.3404425,-0.117148,353.855,321.2064,358.0266,0.8436121,-0.04446692,0.1213264,2.582716,322.4224,352.8784
43.26808,-111,-105,Peer hit peer's target,0.8454379,0.3363461,-0.1868799,354.6014,269.3271,4.98833,0.7638406,-0.01289867,-0.06500239,353.2953,267.5842,354.634
45.67836,-111,-106,Peer missed,0.8826887,0.3363296,-0.1456007,351.709,9.142608,6.069849,1.024781,0.01414632,0.03735589,342.6205,29.77673,356.0426
45.83397,-111,-107,Peer missed,0.8638235,0.3132837,-0.1239576,7.912438,356.6734,10.40376,0.9953117,0.005556331,0.04194985,343.399,19.44828,357.3879
50.51212,-111,-106,Peer hit peer's target,0.4244694,0.3896068,-0.1976898,0.4417666,175.344,359.5054,0.07551506,-0.2169336,0.03415879,322.9439,142.427,205.0356
51.03444,-111,-105,Peer hit peer's target,0.424451,0.389574,-0.1977192,0.4549743,175.3562,359.5039,0.07697577,-0.2172465,0.03512103,322.714,148.4131,195.8372
